H2_H3_H1	891119	907597	-0.009160979	-0.009160979	0.006989467	-1.310684	
H2_H3_H1	856082	881298	-0.01451381	-0.01451381	0.006797114	-2.13529	
H2_H3_H1	904019	913057	-0.004973925	-0.004973925	0.006995428	-0.7110251	
H2_H3_H1	902224	916032	-0.00759409	-0.00759409	0.007056057	-1.076251	
H2_H3_H1	898295	910831	-0.006929313	-0.006929313	0.006930726	-0.9997961	
H2_H3_H1	899608	910057	-0.005773997	-0.005773997	0.006860425	-0.8416384	
H2_H3_H1	923013	895611	0.01506744	0.01506744	0.006691465	2.25174	
H2_H3_H1	915672	878067	0.02096459	0.02096459	0.006612979	3.170219	
H2_H3_H1	914227	885899	0.01573668	0.01573668	0.006610727	2.380476	
H2_H3_H1	887593	903069	-0.008642614	-0.008642614	0.006845825	-1.262465	
H2_H3_H1	851789	876111	-0.01407605	-0.01407605	0.006751522	-2.08487	
H2_H3_H1	900657	909186	-0.004712563	-0.004712563	0.006889826	-0.6839888	
H2_H3_H1	899877	912900	-0.007184006	-0.007184006	0.006996693	-1.026772	
H2_H3_H1	902266	910430	-0.004503789	-0.004503789	0.007050879	-0.6387556	
H2_H3_H1	903846	910138	-0.003468608	-0.003468608	0.006991139	-0.4961435	
H2_H3_H1	928075	896308	0.01741246	0.01741246	0.006827067	2.550504	
H2_H3_H1	917746	876104	0.02321376	0.02321376	0.006738047	3.445176	
H2_H3_H1	919598	886990	0.01804949	0.01804949	0.006779089	2.662525	
H2_H3_H1	889992	901693	-0.006530724	-0.006530724	0.007017374	-0.9306507	
H2_H3_H1	847336	867902	-0.01199017	-0.01199017	0.006808666	-1.761016	
H2_H3_H1	901767	905956	-0.00231728	-0.00231728	0.007029549	-0.3296484	
H2_H3_H1	902962	911691	-0.004810286	-0.004810286	0.00712078	-0.675528	
H2_H3_H1	903026	904795	-0.0009785261	-0.0009785261	0.007014809	-0.1394943	
H2_H3_H1	903512	902473	0.0005753093	0.0005753093	0.006897655	0.08340651	
H2_H3_H1	927573	888282	0.02163774	0.02163774	0.006764094	3.198912	
H2_H3_H1	918597	869755	0.02731118	0.02731118	0.006716305	4.0664	
H2_H3_H1	920161	879899	0.02236703	0.02236703	0.006717224	3.329803	
H2_H3_H1	893294	898250	-0.002766329	-0.002766329	0.006963482	-0.3972623	
H2_H3_H1	849864	863385	-0.007892023	-0.007892023	0.006801935	-1.160261	
H2_H3_H1	901643	898448	0.00177491	0.00177491	0.006975813	0.2544377	
H2_H3_H1	902753	903824	-0.0005928339	-0.0005928339	0.007039463	-0.08421578	
H2_H3_H1	901751	907674	-0.003273416	-0.003273416	0.006987327	-0.468479	
H2_H3_H1	905081	908092	-0.001660625	-0.001660625	0.006911551	-0.240268	
H2_H3_H1	927204	892016	0.01934236	0.01934236	0.006709278	2.882926	
H2_H3_H1	916328	872388	0.02456511	0.02456511	0.006658448	3.689314	
H2_H3_H1	916902	881285	0.01980717	0.01980717	0.006651911	2.977667	
H2_H3_H1	890772	900010	-0.00515864	-0.00515864	0.006988873	-0.7381219	
H2_H3_H1	845804	863762	-0.01050442	-0.01050442	0.006792011	-1.546585	
H2_H3_H1	901578	903267	-0.0009358144	-0.0009358144	0.006897988	-0.1356648	
H2_H3_H1	902705	908242	-0.003057516	-0.003057516	0.006998524	-0.4368802	
H2_H3_H1	898155	925822	-0.0151685	-0.0151685	0.007102033	-2.135797	
H2_H3_H1	900242	933677	-0.01823145	-0.01823145	0.007091587	-2.570856	
H2_H3_H1	925787	908427	0.009464544	0.009464544	0.00687649	1.376363	
H2_H3_H1	920675	886420	0.01895584	0.01895584	0.006822677	2.778358	
H2_H3_H1	920672	896055	0.01355019	0.01355019	0.006808904	1.990069	
H2_H3_H1	890267	910856	-0.0114312	-0.0114312	0.007037904	-1.624234	
H2_H3_H1	855953	888108	-0.01843686	-0.01843686	0.00691019	-2.668068	
H2_H3_H1	902845	923288	-0.01119469	-0.01119469	0.007053742	-1.587057	
H2_H3_H1	902544	924589	-0.01206535	-0.01206535	0.007152124	-1.68696	
H2_H3_H1	894108	927485	-0.01832297	-0.01832297	0.007033484	-2.605106	
H2_H3_H1	897011	935925	-0.02123042	-0.02123042	0.00697961	-3.041777	
H2_H3_H1	922513	910823	0.006376354	0.006376354	0.006791032	0.9389375	
H2_H3_H1	915718	887059	0.01589714	0.01589714	0.006732409	2.361286	
H2_H3_H1	918514	899765	0.0103114	0.0103114	0.006759469	1.525475	
H2_H3_H1	887861	914426	-0.01473961	-0.01473961	0.006975056	-2.113188	
H2_H3_H1	852847	890934	-0.02184162	-0.02184162	0.00680208	-3.211021	
H2_H3_H1	899451	925701	-0.01438236	-0.01438236	0.007029133	-2.046108	
H2_H3_H1	898960	926654	-0.01516969	-0.01516969	0.007069514	-2.14579	
H2_H3_H1	892890	924108	-0.01718109	-0.01718109	0.006996287	-2.455743	
H2_H3_H1	894408	931077	-0.02008726	-0.02008726	0.006975786	-2.87957	
H2_H3_H1	921644	907602	0.007676387	0.007676387	0.006787832	1.130904	
H2_H3_H1	915872	884975	0.01715693	0.01715693	0.006735171	2.547363	
H2_H3_H1	917360	895997	0.01178091	0.01178091	0.006710015	1.755721	
H2_H3_H1	886181	910317	-0.01343503	-0.01343503	0.006939962	-1.935893	
H2_H3_H1	850183	885727	-0.02047572	-0.02047572	0.006793859	-3.013856	
H2_H3_H1	898126	922091	-0.01316601	-0.01316601	0.006972044	-1.888401	
H2_H3_H1	897719	922990	-0.01387976	-0.01387976	0.007026159	-1.97544	
H2_H3_H1	884856	927172	-0.02335284	-0.02335284	0.006939771	-3.365074	
H2_H3_H1	886948	935380	-0.02657699	-0.02657699	0.006920097	-3.840552	
H2_H3_H1	917441	915228	0.001207528	0.001207528	0.006819231	0.1770769	
H2_H3_H1	908648	889004	0.01092759	0.01092759	0.006708841	1.628834	
H2_H3_H1	912938	902847	0.005557376	0.005557376	0.006769885	0.8208966	
H2_H3_H1	876868	912328	-0.01981896	-0.01981896	0.006871054	-2.884413	
H2_H3_H1	836404	883790	-0.02754689	-0.02754689	0.006735748	-4.089656	
H2_H3_H1	887489	923025	-0.01962758	-0.01962758	0.006953946	-2.822509	
H2_H3_H1	890342	927372	-0.02037174	-0.02037174	0.007001615	-2.909578	
H2_H3_H1	891186	920285	-0.01606374	-0.01606374	0.006892146	-2.330731	
H2_H3_H1	890979	925171	-0.01882664	-0.01882664	0.00683234	-2.755519	
H2_H3_H1	921331	904617	0.009153601	0.009153601	0.006723909	1.361351	
H2_H3_H1	913150	879713	0.01865006	0.01865006	0.006670252	2.796005	
H2_H3_H1	917407	893394	0.01326098	0.01326098	0.006637747	1.997814	
H2_H3_H1	884985	907028	-0.01230069	-0.01230069	0.006839055	-1.798595	
H2_H3_H1	842687	876700	-0.01978205	-0.01978205	0.006652872	-2.97346	
H2_H3_H1	892943	914486	-0.01191914	-0.01191914	0.006927948	-1.720443	
H2_H3_H1	893292	915855	-0.01247162	-0.01247162	0.006895401	-1.808687	
H2_H3_H1	893560	922679	-0.01603258	-0.01603258	0.007007486	-2.287922	
H2_H3_H1	895589	929662	-0.01866757	-0.01866757	0.006958919	-2.682539	
H2_H3_H1	924030	907425	0.009066562	0.009066562	0.006792795	1.334732	
H2_H3_H1	915443	882501	0.01832204	0.01832204	0.006737991	2.719214	
H2_H3_H1	918138	894242	0.01318487	0.01318487	0.006737621	1.956903	
H2_H3_H1	885595	907376	-0.01214799	-0.01214799	0.006942829	-1.749718	
H2_H3_H1	843767	877357	-0.01951632	-0.01951632	0.006801643	-2.869353	
H2_H3_H1	897109	918833	-0.01196294	-0.01196294	0.00699455	-1.710323	
H2_H3_H1	897508	920283	-0.01252894	-0.01252894	0.006994153	-1.791345	
H2_H3_H1	901676	916350	-0.008071392	-0.008071392	0.006829823	-1.181786	
H2_H3_H1	902585	919484	-0.009274621	-0.009274621	0.006753808	-1.373243	
H2_H3_H1	923406	901624	0.01193515	0.01193515	0.006565215	1.817937	
H2_H3_H1	916002	887192	0.0159772	0.0159772	0.006580353	2.428016	
H2_H3_H1	916620	895406	0.01170734	0.01170734	0.006547591	1.788038	
H2_H3_H1	889733	913166	-0.0129974	-0.0129974	0.006763034	-1.92183	
H2_H3_H1	853017	886541	-0.01927156	-0.01927156	0.006616901	-2.912475	
H2_H3_H1	901798	918124	-0.008970714	-0.008970714	0.00672915	-1.333112	
H2_H3_H1	901911	918439	-0.009079573	-0.009079573	0.006804004	-1.334445	
H2_H3_H1	901672	917172	-0.008521896	-0.008521896	0.006913446	-1.232655	
H2_H3_H1	903556	921408	-0.009782111	-0.009782111	0.006821061	-1.434104	
H2_H3_H1	923952	903190	0.0113631	0.0113631	0.006630759	1.713696	
H2_H3_H1	915178	887396	0.0154124	0.0154124	0.006642765	2.320179	
H2_H3_H1	917181	896936	0.0111597	0.0111597	0.00662785	1.683758	
H2_H3_H1	891424	915883	-0.0135334	-0.0135334	0.00683307	-1.980573	
H2_H3_H1	853969	888286	-0.01969689	-0.01969689	0.00668592	-2.946025	
H2_H3_H1	902182	919110	-0.009294501	-0.009294501	0.006814945	-1.363841	
H2_H3_H1	902224	919535	-0.009502355	-0.009502355	0.006852441	-1.386711	
H2_H3_H1	896759	916287	-0.01077082	-0.01077082	0.006837173	-1.575333	
H2_H3_H1	897408	919074	-0.01192745	-0.01192745	0.006729329	-1.772458	
H2_H3_H1	918994	901874	0.009402109	0.009402109	0.006557728	1.433745	
H2_H3_H1	911370	887403	0.01332408	0.01332408	0.006576081	2.026143	
H2_H3_H1	912249	895617	0.009199797	0.009199797	0.006547289	1.405131	
H2_H3_H1	885285	913507	-0.01568942	-0.01568942	0.006724218	-2.33327	
H2_H3_H1	847251	885313	-0.0219686	-0.0219686	0.00660386	-3.32663	
H2_H3_H1	897170	918337	-0.011659	-0.011659	0.006705846	-1.738633	
H2_H3_H1	896938	918279	-0.01175672	-0.01175672	0.006778346	-1.734453	
H2_H3_H1	896550	916831	-0.01118408	-0.01118408	0.00687854	-1.625938	
H2_H3_H1	897796	920387	-0.01242504	-0.01242504	0.006777831	-1.833189	
H2_H3_H1	921485	905227	0.008900144	0.008900144	0.006626291	1.343156	
H2_H3_H1	910386	887051	0.01298237	0.01298237	0.006617612	1.961791	
H2_H3_H1	914152	898244	0.008777331	0.008777331	0.006624312	1.325018	
H2_H3_H1	883342	912530	-0.01625283	-0.01625283	0.00682156	-2.382568	
H2_H3_H1	841778	880946	-0.02273609	-0.02273609	0.006686196	-3.400451	
H2_H3_H1	896013	917609	-0.01190766	-0.01190766	0.006834843	-1.7422	
H2_H3_H1	897259	919096	-0.01202243	-0.01202243	0.006829146	-1.760459	
H2_H3_H1	897785	914119	-0.009014826	-0.009014826	0.0068428	-1.317418	
H2_H3_H1	896504	914754	-0.01007587	-0.01007587	0.006716236	-1.500226	
H2_H3_H1	919968	899234	0.0113973	0.0113973	0.006574338	1.733605	
H2_H3_H1	910435	882372	0.01565311	0.01565311	0.006634969	2.359183	
H2_H3_H1	913030	892681	0.01126925	0.01126925	0.006557329	1.718572	
H2_H3_H1	886153	911396	-0.01404301	-0.01404301	0.006804667	-2.063732	
H2_H3_H1	843509	878481	-0.02030906	-0.02030906	0.00664736	-3.055207	
H2_H3_H1	895400	912476	-0.009445338	-0.009445338	0.006802986	-1.388411	
H2_H3_H1	896140	913329	-0.009499472	-0.009499472	0.006757731	-1.405719	
H2_H3_H1	901844	912465	-0.005854019	-0.005854019	0.006880452	-0.850819	
H2_H3_H1	904845	917291	-0.006830445	-0.006830445	0.006805588	-1.003652	
H2_H3_H1	925909	899148	0.0146631	0.0146631	0.006605395	2.219868	
H2_H3_H1	914880	881626	0.01851038	0.01851038	0.006651991	2.782682	
H2_H3_H1	916777	890942	0.01429149	0.01429149	0.006580051	2.171942	
H2_H3_H1	889562	908978	-0.01079542	-0.01079542	0.006837526	-1.578849	
H2_H3_H1	846310	875335	-0.01685888	-0.01685888	0.006709475	-2.512697	
H2_H3_H1	902470	914145	-0.006426788	-0.006426788	0.006831755	-0.9407229	
H2_H3_H1	902087	913303	-0.006178287	-0.006178287	0.006764839	-0.913294	
H2_H3_H1	900414	914400	-0.007706575	-0.007706575	0.006715276	-1.147618	
H2_H3_H1	899920	919843	-0.01094813	-0.01094813	0.006634187	-1.650259	
H2_H3_H1	923448	897098	0.01447368	0.01447368	0.006487275	2.231088	
H2_H3_H1	915941	884097	0.01769074	0.01769074	0.006523236	2.711957	
H2_H3_H1	915882	889605	0.01455397	0.01455397	0.006469975	2.249463	
H2_H3_H1	888527	909686	-0.01176668	-0.01176668	0.006595229	-1.78412	
H2_H3_H1	852887	881775	-0.01665339	-0.01665339	0.006521716	-2.553529	
H2_H3_H1	900995	915466	-0.00796659	-0.00796659	0.006627895	-1.201979	
H2_H3_H1	903012	913862	-0.005971796	-0.005971796	0.006704453	-0.8907208	
H2_H3_H1	902088	914511	-0.006838603	-0.006838603	0.006732524	-1.015756	
H2_H3_H1	902817	920931	-0.009932293	-0.009932293	0.006651029	-1.493347	
H2_H3_H1	926058	897900	0.01543786	0.01543786	0.006520952	2.367424	
H2_H3_H1	917407	883973	0.01856021	0.01856021	0.006561355	2.828717	
H2_H3_H1	918821	890864	0.01544854	0.01544854	0.00650287	2.37565	
H2_H3_H1	891916	911740	-0.01099101	-0.01099101	0.00662862	-1.658114	
H2_H3_H1	856038	883056	-0.01553568	-0.01553568	0.00655979	-2.368319	
H2_H3_H1	903737	916397	-0.006955532	-0.006955532	0.006681376	-1.041033	
H2_H3_H1	905364	914134	-0.004820011	-0.004820011	0.006742368	-0.714884	
H2_H3_H1	896815	913279	-0.00909566	-0.00909566	0.006689212	-1.359751	
H2_H3_H1	896302	918350	-0.01214999	-0.01214999	0.006552309	-1.854306	
H2_H3_H1	920591	896651	0.01317381	0.01317381	0.006419975	2.052003	
H2_H3_H1	912856	883210	0.01650607	0.01650607	0.006469027	2.551555	
H2_H3_H1	913438	889379	0.01334523	0.01334523	0.006398216	2.085773	
H2_H3_H1	884989	908726	-0.01323343	-0.01323343	0.006535198	-2.024947	
H2_H3_H1	848632	879910	-0.01809502	-0.01809502	0.006466612	-2.798222	
H2_H3_H1	897615	914742	-0.009450125	-0.009450125	0.006544638	-1.443949	
H2_H3_H1	899947	913025	-0.00721357	-0.00721357	0.00664058	-1.086286	
H2_H3_H1	898546	913226	-0.008102565	-0.008102565	0.006718552	-1.205999	
H2_H3_H1	897607	918104	-0.01128869	-0.01128869	0.006569859	-1.718255	
H2_H3_H1	924377	898495	0.01419847	0.01419847	0.006481212	2.190713	
H2_H3_H1	913761	882039	0.01766455	0.01766455	0.006498172	2.718388	
H2_H3_H1	916733	890537	0.01449479	0.01449479	0.006463063	2.242712	
H2_H3_H1	885410	907339	-0.01223205	-0.01223205	0.006602029	-1.852772	
H2_H3_H1	843455	873080	-0.01725861	-0.01725861	0.006500836	-2.654829	
H2_H3_H1	896818	911877	-0.008325892	-0.008325892	0.006659124	-1.250298	
H2_H3_H1	901328	912642	-0.006237148	-0.006237148	0.006667752	-0.93542	
H2_H3_H1	899804	909091	-0.005134074	-0.005134074	0.006648733	-0.7721882	
H2_H3_H1	896770	911676	-0.008242436	-0.008242436	0.006493858	-1.269266	
H2_H3_H1	923694	891964	0.01747576	0.01747576	0.006425987	2.719545	
H2_H3_H1	913751	876055	0.0210615	0.0210615	0.006491102	3.244672	
H2_H3_H1	917422	885398	0.01776328	0.01776328	0.006405564	2.773102	
H2_H3_H1	888855	905162	-0.009089657	-0.009089657	0.006565163	-1.384529	
H2_H3_H1	846221	869914	-0.01380602	-0.01380602	0.006438996	-2.144127	
H2_H3_H1	896863	905534	-0.004810816	-0.004810816	0.006615124	-0.727245	
H2_H3_H1	900665	905760	-0.002820488	-0.002820488	0.006613535	-0.4264721	
H2_H3_H1	900263	909825	-0.005282616	-0.005282616	0.006705956	-0.7877499	
H2_H3_H1	901340	916649	-0.008420843	-0.008420843	0.006621961	-1.271654	
H2_H3_H1	925978	894810	0.01711786	0.01711786	0.006465332	2.647639	
H2_H3_H1	914278	877930	0.02028113	0.02028113	0.006524142	3.108628	
H2_H3_H1	917130	886119	0.01719729	0.01719729	0.006445625	2.668057	
H2_H3_H1	887925	904894	-0.009464982	-0.009464982	0.00660077	-1.433921	
H2_H3_H1	845238	869724	-0.01427787	-0.01427787	0.006529699	-2.186604	
H2_H3_H1	899944	909820	-0.005457065	-0.005457065	0.006638554	-0.8220262	
H2_H3_H1	902927	908642	-0.003154724	-0.003154724	0.00662803	-0.475967	
H2_H3_H1	887625	946041	-0.03185749	-0.03185749	0.006976707	-4.566265	
H2_H3_H1	889849	945694	-0.03042424	-0.03042424	0.00692472	-4.39357	
H2_H3_H1	916890	923377	-0.003525032	-0.003525032	0.006858541	-0.5139623	
H2_H3_H1	911866	902983	0.004894622	0.004894622	0.006805497	0.719216	
H2_H3_H1	908547	913731	-0.002844791	-0.002844791	0.006804309	-0.4180867	
H2_H3_H1	879547	926339	-0.02591083	-0.02591083	0.006856436	-3.779052	
H2_H3_H1	849587	896375	-0.02679783	-0.02679783	0.006793469	-3.944646	
H2_H3_H1	892375	932758	-0.02212606	-0.02212606	0.006857416	-3.226588	
H2_H3_H1	895164	933970	-0.0212155	-0.0212155	0.006991311	-3.034553	
H2_H3_H1	885005	947614	-0.03416368	-0.03416368	0.007005264	-4.876858	
H2_H3_H1	888694	948208	-0.03239912	-0.03239912	0.006887806	-4.703837	
H2_H3_H1	916278	926558	-0.005578359	-0.005578359	0.006862543	-0.8128705	
H2_H3_H1	908640	903850	0.002642773	0.002642773	0.006778515	0.3898749	
H2_H3_H1	907915	916812	-0.004875798	-0.004875798	0.00681473	-0.7154793	
H2_H3_H1	878263	929171	-0.0281659	-0.0281659	0.006854778	-4.108944	
H2_H3_H1	849004	899340	-0.02879067	-0.02879067	0.006771989	-4.251435	
H2_H3_H1	891200	935372	-0.02418301	-0.02418301	0.006852424	-3.529117	
H2_H3_H1	893283	935749	-0.02321775	-0.02321775	0.006985863	-3.323533	
H2_H3_H1	883356	944429	-0.03341367	-0.03341367	0.00691559	-4.831644	
H2_H3_H1	884972	943128	-0.03181226	-0.03181226	0.006859148	-4.637932	
H2_H3_H1	913983	922841	-0.004822454	-0.004822454	0.006797742	-0.70942	
H2_H3_H1	907191	900986	0.003431633	0.003431633	0.006712792	0.5112081	
H2_H3_H1	905250	912932	-0.0042251	-0.0042251	0.006754767	-0.6254989	
H2_H3_H1	875417	924860	-0.02746411	-0.02746411	0.006772176	-4.055433	
H2_H3_H1	844401	893683	-0.02835421	-0.02835421	0.006725021	-4.216226	
H2_H3_H1	888324	931360	-0.02365026	-0.02365026	0.006783696	-3.486338	
H2_H3_H1	890054	931362	-0.02267906	-0.02267906	0.006910934	-3.28162	
H2_H3_H1	885991	944788	-0.03211584	-0.03211584	0.007039714	-4.562094	
H2_H3_H1	887159	943196	-0.03061537	-0.03061537	0.006893473	-4.441212	
H2_H3_H1	917264	923918	-0.003613983	-0.003613983	0.006851929	-0.5274402	
H2_H3_H1	907768	899101	0.004796695	0.004796695	0.006798758	0.7055253	
H2_H3_H1	909229	915151	-0.003246034	-0.003246034	0.006852202	-0.4737213	
H2_H3_H1	876334	923813	-0.02637507	-0.02637507	0.006903625	-3.820467	
H2_H3_H1	838759	886308	-0.02756357	-0.02756357	0.006791486	-4.058548	
H2_H3_H1	887444	928582	-0.02265276	-0.02265276	0.006889693	-3.28792	
H2_H3_H1	891670	931161	-0.02166465	-0.02166465	0.006964161	-3.110878	
H2_H3_H1	889383	939727	-0.02752377	-0.02752377	0.007015046	-3.923534	
H2_H3_H1	889480	936102	-0.02553816	-0.02553816	0.006843843	-3.731552	
H2_H3_H1	918256	915258	0.001635112	0.001635112	0.006771391	0.2414735	
H2_H3_H1	910973	893281	0.009805715	0.009805715	0.006819526	1.437888	
H2_H3_H1	911060	907032	0.002215509	0.002215509	0.006763233	0.3275814	
H2_H3_H1	882093	920856	-0.02149978	-0.02149978	0.006893214	-3.118977	
H2_H3_H1	843212	881765	-0.02234986	-0.02234986	0.006779131	-3.296863	
H2_H3_H1	890110	921839	-0.01751098	-0.01751098	0.00688095	-2.544849	
H2_H3_H1	891869	921499	-0.01633976	-0.01633976	0.00686549	-2.379985	
H2_H3_H1	887133	944151	-0.03113553	-0.03113553	0.006972512	-4.465468	
H2_H3_H1	889706	943192	-0.02918111	-0.02918111	0.006878177	-4.242565	
H2_H3_H1	917294	920943	-0.001985054	-0.001985054	0.00675074	-0.2940499	
H2_H3_H1	908535	898272	0.005680186	0.005680186	0.006777332	0.8381154	
H2_H3_H1	907646	910587	-0.001617504	-0.001617504	0.006736602	-0.2401069	
H2_H3_H1	878000	923089	-0.0250343	-0.0250343	0.006869212	-3.644421	
H2_H3_H1	839097	883771	-0.02593002	-0.02593002	0.006746766	-3.843326	
H2_H3_H1	890333	928821	-0.02115709	-0.02115709	0.00687075	-3.079298	
H2_H3_H1	891238	927395	-0.01988142	-0.01988142	0.006858822	-2.898664	
H2_H3_H1	899905	916821	-0.009311256	-0.009311256	0.006810331	-1.367225	
H2_H3_H1	898162	922560	-0.01340018	-0.01340018	0.006695407	-2.001399	
H2_H3_H1	926119	902791	0.01275514	0.01275514	0.006707857	1.901522	
H2_H3_H1	919164	883944	0.01953294	0.01953294	0.0065628	2.976312	
H2_H3_H1	918957	888954	0.0165954	0.0165954	0.006523946	2.543767	
H2_H3_H1	889341	906519	-0.009565334	-0.009565334	0.006652007	-1.437962	
H2_H3_H1	853610	884145	-0.01757152	-0.01757152	0.00664028	-2.646202	
H2_H3_H1	900562	913370	-0.007060904	-0.007060904	0.006681636	-1.056763	
H2_H3_H1	904489	914369	-0.00543198	-0.00543198	0.006896981	-0.787588	
H2_H3_H1	902106	917328	-0.008366338	-0.008366338	0.006885215	-1.215117	
H2_H3_H1	901411	923869	-0.01230387	-0.01230387	0.006716875	-1.831784	
H2_H3_H1	928272	902947	0.01382959	0.01382959	0.006763709	2.044675	
H2_H3_H1	919865	882834	0.02054198	0.02054198	0.006603985	3.110543	
H2_H3_H1	922196	890446	0.01751587	0.01751587	0.006601159	2.653453	
H2_H3_H1	892930	908503	-0.008644784	-0.008644784	0.006705581	-1.289192	
