scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,15650001,15700000,15676479,351,112,9.838,0.2469,0.951,0.4652,0.2712
Z,15700001,15750000,15726444,447,127,0.3951,0.0,1.0,0.091,0.0147
Z,15750001,15800000,15774034,369,106,0.144,0.0084,0.8897,0.0161,0.008
Z,15800001,15850000,15828237,422,94,1.7222,3.2284,-0.3042,-0.1054,-0.0807
Z,15850001,15900000,15875611,754,291,18.8855,5.6749,0.5379,0.2271,0.1312
Z,15900001,15950000,15924204,490,208,12.3861,4.5763,0.4604,0.2265,0.1332
Z,15950001,16000000,15977122,504,170,3.6102,0.2216,0.8843,0.6716,0.0849
Z,16000001,16050000,16022479,484,107,1.0642,0.1117,0.81,2.1177,0.0488
Z,16050001,16100000,16074922,443,155,9.5428,1.061,0.7999,0.2295,0.1827
Z,16100001,16150000,16124518,379,112,3.6358,1.1019,0.5349,0.2453,0.0552
Z,16150001,16200000,16175358,518,159,16.8302,0.0,1.0,1.2354,0.3303
Z,16200001,16250000,16223243,450,60,27.2874,0.0197,0.9986,0.9765,0.9306
Z,16250001,16300000,16276132,366,66,0.51,0.3374,0.2037,0.0397,0.014
Z,16300001,16350000,16324296,497,57,0.1728,0.0278,0.7231,0.0782,0.0165
Z,16350001,16400000,16375811,736,141,9.6629,0.5333,0.8954,0.3153,0.2333
Z,16400001,16450000,16424922,724,211,21.1729,4.6089,0.6425,0.3612,0.257
Z,16450001,16500000,16475904,803,250,25.7689,2.7248,0.8087,0.3476,0.2534
Z,16500001,16550000,16524502,710,264,14.6085,7.6317,0.3137,0.1557,0.1015
Z,16550001,16600000,16577659,729,153,1.5165,15.5874,-0.8227,-1.2102,-0.5176
Z,16600001,16650000,16625817,777,187,7.477,22.8451,-0.5068,-0.6779,-0.3599
Z,16650001,16700000,16674970,749,225,16.7289,5.7511,0.4883,0.588,0.3876
Z,16700001,16750000,16722395,648,187,47.9818,0.859,0.9648,0.6936,0.5916
Z,16750001,16800000,16774984,735,192,12.6044,1.421,0.7974,0.3056,0.2303
Z,16800001,16850000,16822992,715,328,28.0405,10.2963,0.4628,0.2211,0.1491
Z,16850001,16900000,16874586,742,248,24.5357,3.4844,0.7513,0.3275,0.2629
Z,16900001,16950000,16926608,870,225,14.0458,4.4383,0.5198,0.1708,0.1383
Z,16950001,17000000,16972764,792,227,5.5809,4.6456,0.0915,0.0329,0.0104
Z,17000001,17050000,17025460,583,132,0.0096,0.3985,-0.9529,0.0803,-0.0089
Z,17050001,17100000,17074377,704,145,0.0139,0.1215,-0.7949,-0.097,-0.0077
Z,17100001,17150000,17129267,789,122,0.0065,0.0744,-0.839,-0.0414,-0.0049
Z,17150001,17200000,17172610,773,166,0.0278,0.4599,-0.8861,-0.0678,-0.007
Z,17200001,17250000,17224967,639,157,0.0078,0.3531,-0.957,0.2263,-0.0104
Z,17250001,17300000,17273674,766,158,0.2376,0.181,0.1354,-0.0568,0.0021
Z,17300001,17350000,17325113,652,161,0.0475,0.093,-0.3234,0.0602,-0.0015
Z,17350001,17400000,17374165,835,235,4.4978,4.1949,0.0348,0.0098,0.0041
Z,17400001,17450000,17424691,687,207,9.1008,2.3261,0.5929,0.1983,0.0964
Z,17450001,17500000,17477219,730,301,11.3175,7.6424,0.1938,0.0571,0.0451
Z,17500001,17550000,17520609,1004,262,21.0661,15.1294,0.164,0.1713,0.1359
Z,17550001,17600000,17575556,904,277,24.6323,12.3191,0.3332,0.1752,0.1381
Z,17600001,17650000,17625344,836,282,0.7346,2.1381,-0.4886,-0.0758,-0.0455
Z,17650001,17700000,17675298,808,250,0.0,0.0,nan,0.0,0.0
Z,17700001,17750000,17724385,682,211,0.2437,0.1944,0.1127,0.0034,0.0013
Z,17750001,17800000,17775207,683,247,0.0874,0.1211,-0.1618,-0.0022,-0.001
Z,17800001,17850000,17824891,722,171,0.3465,0.2612,0.1403,0.0088,0.0053
Z,17850001,17900000,17875731,642,206,0.3043,0.343,-0.0598,-0.0053,-0.0019
Z,17900001,17950000,17925323,710,300,0.53,0.0562,0.8081,0.05,0.0158
Z,17950001,18000000,17975223,711,295,0.0778,0.0257,0.5031,0.0048,0.0016
Z,18000001,18050000,18023163,724,264,7.8412,0.9184,0.7903,0.4284,0.1668
Z,18050001,18100000,18077460,691,266,21.4503,5.3623,0.6,0.3761,0.2265
Z,18100001,18150000,18123968,831,277,21.8651,11.6554,0.3046,0.1455,0.1201
Z,18150001,18200000,18175065,607,209,19.491,5.5652,0.5558,0.2637,0.2057
Z,18200001,18250000,18226505,716,246,13.2798,5.1358,0.4422,0.1684,0.1258
Z,18250001,18300000,18274743,474,152,7.5928,0.2346,0.9401,0.2438,0.1434
Z,18300001,18350000,18326759,417,108,6.3175,5.1667,0.1002,0.0936,0.0354
Z,18350001,18400000,18374993,517,123,14.6481,0.7492,0.9027,0.6475,0.1785
Z,18400001,18450000,18423848,489,163,13.1721,1.429,0.8043,0.5244,0.1402
Z,18450001,18500000,18473358,426,92,7.4319,0.35,0.91,0.4517,0.2194
Z,18500001,18550000,18528808,463,93,0.0926,0.037,0.4286,0.01,0.009
Z,18550001,18600000,18576839,589,207,0.1959,17.7573,-0.9782,-1.4033,-0.544
Z,18600001,18650000,18624558,448,103,7.2201,0.698,0.8237,0.1467,0.1206
Z,18650001,18700000,18675539,403,128,3.6551,3.6505,0.0006,0.0002,0.0001
Z,18700001,18750000,18724623,388,113,4.2816,0.6246,0.7454,0.4276,0.1037
Z,18750001,18800000,18775384,464,174,6.5271,4.0653,0.2324,0.0821,0.0443
Z,18800001,18850000,18823368,637,212,6.2879,4.8757,0.1265,0.085,0.0238
Z,18850001,18900000,18877117,679,237,7.38,4.4599,0.2466,0.1033,0.0468
Z,18900001,18950000,18925708,734,243,9.3254,27.7715,-0.4972,-1.6203,-0.3122
Z,18950001,19000000,18975654,675,122,1.1249,9.451,-0.7873,-70.8407,-0.5608
Z,19000001,19050000,19024512,755,214,6.7508,12.1438,-0.2854,-0.1561,-0.0878
Z,19050001,19100000,19073211,741,227,16.9331,14.1323,0.0902,0.0717,0.0313
Z,19100001,19150000,19125342,803,248,18.1031,13.4172,0.1487,0.1435,0.0635
Z,19150001,19200000,19175161,737,223,24.8731,7.0971,0.556,0.3123,0.2247
Z,19200001,19250000,19224347,781,212,15.4078,4.9385,0.5146,0.2188,0.16
Z,19250001,19300000,19274894,826,189,6.0548,2.7052,0.3824,0.1713,0.0602
Z,19300001,19350000,19325341,885,185,13.3951,1.0154,0.8591,0.4065,0.2197
Z,19350001,19400000,19374691,884,227,11.0661,5.7778,0.314,0.1064,0.0824
Z,19400001,19450000,19423651,687,145,8.5701,0.3992,0.911,0.2124,0.2043
Z,19450001,19500000,19474736,665,239,7.0395,7.7019,-0.0449,-0.0424,-0.0072
Z,19500001,19550000,19525024,664,269,9.0558,24.3205,-0.4574,-0.4093,-0.227
Z,19550001,19600000,19575945,715,171,5.1671,9.1537,-0.2784,-0.2883,-0.0769
Z,19600001,19650000,19624260,649,270,5.0771,8.5198,-0.2532,-0.0777,-0.0548
Z,19650001,19700000,19675966,601,245,17.6964,6.6871,0.4515,0.1892,0.1615
Z,19700001,19750000,19727646,743,273,5.5568,6.3381,-0.0657,-0.0357,-0.0194
Z,19750001,19800000,19773756,673,190,3.6654,7.2635,-0.3292,-0.2464,-0.1427
Z,19800001,19850000,19823902,859,326,10.466,20.4748,-0.3235,-0.3263,-0.1666
Z,19850001,19900000,19875753,678,289,6.3987,17.6311,-0.4674,-0.6719,-0.2833
Z,19900001,19950000,19922578,721,172,7.9595,4.6158,0.2659,0.1786,0.071
Z,19950001,20000000,19975498,705,224,6.4738,2.1317,0.5046,0.1828,0.0703
Z,20000001,20050000,20025807,871,289,32.8262,3.1318,0.8258,0.4977,0.3753
Z,20050001,20100000,20072349,558,92,7.714,0.3059,0.9237,0.5581,0.2638
Z,20100001,20150000,20126330,608,113,1.0612,0.018,0.9666,0.2638,0.0457
Z,20150001,20200000,20172534,699,253,9.7408,4.5438,0.3638,0.1639,0.0564
Z,20200001,20250000,20224583,544,136,0.1166,0.0572,0.3419,-0.0211,0.0021
Z,20250001,20300000,20272962,469,151,0.1934,0.0144,0.8614,0.0366,0.0132
Z,20300001,20350000,20328271,563,158,4.3388,9.0113,-0.35,-0.313,-0.1343
Z,20350001,20400000,20375434,605,184,3.2161,14.6207,-0.6394,-0.5124,-0.2507
Z,20400001,20450000,20422561,487,147,3.1464,8.2703,-0.4488,-0.2059,-0.1452
Z,20450001,20500000,20476618,554,162,8.1723,4.7796,0.2619,0.1313,0.0857
Z,20500001,20550000,20528230,555,155,13.391,20.4606,-0.2088,-0.2842,-0.1288
Z,20550001,20600000,20574263,759,176,18.9579,16.4347,0.0713,0.0533,0.0446
Z,20600001,20650000,20625262,767,209,10.9025,18.8796,-0.2678,-0.2802,-0.1371
Z,20650001,20700000,20674083,854,334,18.4804,22.4882,-0.0978,-0.053,-0.0339
Z,20700001,20750000,20723982,717,273,7.9484,2.3033,0.5506,0.1355,0.0951
Z,20750001,20800000,20775044,638,247,7.2941,6.0046,0.097,0.0302,0.0229
Z,20800001,20850000,20826345,672,229,4.6079,2.0195,0.3906,0.1095,0.072
Z,20850001,20900000,20873784,608,262,15.1339,4.0184,0.5804,0.2722,0.1937
Z,20900001,20950000,20928080,586,147,16.5123,1.0791,0.8773,0.591,0.5406
Z,20950001,21000000,20975747,844,228,8.6289,14.2066,-0.2443,-0.1236,-0.0911
Z,21000001,21050000,21024025,925,228,2.6365,30.6886,-0.8418,-0.745,-0.4119
Z,21050001,21100000,21075261,783,228,2.9626,21.8828,-0.7615,-0.7047,-0.3268
Z,21100001,21150000,21124551,739,274,9.0158,16.0082,-0.2794,-0.3051,-0.1439
Z,21150001,21200000,21176259,725,231,2.8903,25.5207,-0.7965,-0.8895,-0.4273
Z,21200001,21250000,21223829,749,209,3.1912,1.9258,0.2473,0.0389,0.0239
Z,21250001,21300000,21275314,693,187,2.1535,1.8032,0.0885,0.0117,0.0076
Z,21300001,21350000,21323894,790,213,5.741,13.6831,-0.4089,-0.2742,-0.1271
Z,21350001,21400000,21374359,752,198,13.3008,9.3841,0.1727,0.1152,0.0671
Z,21400001,21450000,21424812,708,201,5.028,2.0808,0.4146,0.233,0.0816
Z,21450001,21500000,21464882,237,82,1.3426,2.3426,-0.2714,-0.1923,-0.0955
Z,21500001,21550000,21524147,726,211,5.6476,5.0531,0.0556,0.0187,0.0138
Z,21550001,21600000,21573853,694,180,14.864,7.1662,0.3494,0.2299,0.1327
Z,21600001,21650000,21625356,803,236,11.7222,4.5379,0.4418,0.1757,0.0757
Z,21650001,21700000,21676638,655,236,14.6762,1.933,0.7672,0.1832,0.1192
Z,21700001,21750000,21724409,864,269,37.2071,2.4617,0.8759,0.5586,0.331
Z,21750001,21800000,21776709,771,218,7.0081,7.2125,-0.0144,-0.0081,-0.0037
Z,21800001,21850000,21824313,716,187,10.3306,4.6707,0.3773,0.1144,0.1003
Z,21850001,21900000,21875506,831,298,2.5139,5.0027,-0.3311,-0.1769,-0.0451
Z,21900001,21950000,21923918,984,324,7.7522,14.9148,-0.316,-0.1828,-0.1121
Z,21950001,22000000,21973176,926,314,9.5237,15.1475,-0.228,-0.1428,-0.0778
Z,22000001,22050000,22023304,807,243,15.3796,21.0625,-0.1559,-0.1288,-0.0901
Z,22050001,22100000,22076338,732,177,1.7797,1.191,0.1982,0.0979,0.0267
Z,22100001,22150000,22124617,812,278,4.0723,17.1839,-0.6168,-0.7333,-0.3277
Z,22150001,22200000,22175357,800,290,9.119,18.0981,-0.3299,-0.2575,-0.1429
Z,22200001,22250000,22223296,741,219,4.4258,1.7035,0.4441,0.1164,0.0676
Z,22250001,22300000,22274118,816,260,0.1108,0.1293,-0.0771,-0.0018,-0.0008
Z,22300001,22350000,22323798,773,303,1.1789,1.2924,-0.0459,-0.0105,-0.0035
Z,22350001,22400000,22376461,685,255,5.171,6.5105,-0.1147,-0.0404,-0.0226
Z,22400001,22450000,22427917,718,289,2.4766,11.6809,-0.6501,-0.1379,-0.0968
Z,22450001,22500000,22473470,888,258,0.9113,0.3484,0.4468,0.0466,0.0147
Z,22500001,22550000,22523411,852,239,14.7537,3.6864,0.6002,0.3656,0.1822
Z,22550001,22600000,22576724,811,261,18.0311,12.3816,0.1858,0.159,0.0887
Z,22600001,22650000,22624572,793,242,21.025,17.5364,0.0905,0.0779,0.053
Z,22650001,22700000,22675380,704,210,9.4411,5.1772,0.2917,0.308,0.1249
Z,22700001,22750000,22723737,678,240,34.1617,3.0838,0.8344,0.5331,0.3977
Z,22750001,22800000,22775498,824,285,14.3848,6.3682,0.3863,0.1324,0.0897
Z,22800001,22850000,22823064,801,232,0.0775,0.1392,-0.2848,-0.0149,-0.0039
Z,22850001,22900000,22873811,650,232,0.881,1.881,-0.3621,-0.0945,-0.0303
Z,22900001,22950000,22923950,706,199,14.2097,2.5531,0.6954,0.4515,0.1782
Z,22950001,23000000,22975055,614,216,13.4106,3.4846,0.5875,0.2254,0.1421
Z,23000001,23050000,23025876,675,214,11.5113,3.2853,0.5559,0.1852,0.1326
Z,23050001,23100000,23076048,568,175,3.1965,0.6255,0.6727,0.1562,0.0601
Z,23100001,23150000,23123190,632,245,6.4505,12.0349,-0.3021,-0.1461,-0.0928
Z,23150001,23200000,23173552,810,295,16.0738,7.9404,0.3387,0.3248,0.2009
Z,23200001,23250000,23225289,892,281,21.845,11.4951,0.3104,0.3492,0.1711
Z,23250001,23300000,23274145,803,266,12.8499,3.388,0.5827,0.2776,0.1378
Z,23300001,23350000,23325713,709,193,10.9381,2.7667,0.5962,0.3641,0.152
Z,23350001,23400000,23376208,1063,387,30.3884,10.8973,0.4721,0.3824,0.1788
Z,23400001,23450000,23424519,1011,379,19.978,8.7855,0.3891,0.2666,0.1222
Z,23450001,23500000,23474220,961,363,12.325,11.9533,0.0153,0.0143,0.0044
Z,23500001,23550000,23525682,715,254,13.508,4.7017,0.4836,0.3369,0.1642
Z,23550001,23600000,23573044,788,219,10.5888,12.0648,-0.0652,-0.0659,-0.0248
Z,23600001,23650000,23627330,852,308,2.4936,11.8971,-0.6534,-0.6721,-0.1343
Z,23650001,23700000,23674651,1020,356,5.1178,9.3057,-0.2904,-0.0821,-0.048
Z,23700001,23750000,23725894,996,356,16.4668,31.9034,-0.3191,-0.3001,-0.188
Z,23750001,23800000,23773248,941,305,22.7453,20.4793,0.0524,0.0464,0.0233
Z,23800001,23850000,23826596,891,322,4.3223,27.9454,-0.7321,-0.381,-0.2117
Z,23850001,23900000,23874896,887,397,8.18,10.1455,-0.1073,-0.0292,-0.0158
Z,23900001,23950000,23925347,871,416,8.797,18.8322,-0.3632,-0.1961,-0.0956
Z,23950001,24000000,23981615,1015,394,4.7926,19.7248,-0.609,-0.4457,-0.2164
Z,24000001,24050000,24022089,1061,356,6.9252,6.6334,0.0215,0.0052,0.0028
Z,24050001,24100000,24076620,799,192,5.1856,7.0123,-0.1498,-0.0438,-0.034
Z,24100001,24150000,24125892,951,330,13.4102,19.3315,-0.1808,-0.1184,-0.0641
Z,24150001,24200000,24173015,847,241,10.6569,15.7596,-0.1932,-0.1069,-0.0695
Z,24200001,24250000,24223799,991,417,13.1797,26.2747,-0.3319,-0.2206,-0.1331
Z,24250001,24300000,24274357,755,302,6.2733,8.6676,-0.1603,-0.0562,-0.0312
Z,24300001,24350000,24325253,864,285,2.6882,12.0681,-0.6357,-0.2101,-0.1175
Z,24350001,24400000,24374149,931,380,12.3135,10.8371,0.0638,0.0197,0.0118
Z,24400001,24450000,24426057,839,276,6.2629,6.2903,-0.0022,-0.0005,-0.0004
Z,24450001,24500000,24474459,852,245,7.1102,13.4835,-0.3095,-0.2295,-0.0994
Z,24500001,24550000,24526118,853,315,7.5123,13.1698,-0.2735,-0.0979,-0.0755
Z,24550001,24600000,24574755,894,253,17.3344,4.8521,0.5626,0.2394,0.1773
Z,24600001,24650000,24625053,854,328,16.9683,12.7731,0.1411,0.0578,0.0479
Z,24650001,24700000,24675195,973,317,8.0192,6.976,0.0696,0.021,0.0163
Z,24700001,24750000,24724193,905,335,14.7506,14.4544,0.0101,0.0035,0.0027
Z,24750001,24800000,24775550,813,312,7.5482,15.6235,-0.3485,-0.2578,-0.1178
Z,24800001,24850000,24826195,957,376,6.0038,23.1608,-0.5883,-0.4603,-0.245
Z,24850001,24900000,24876709,1007,364,7.9502,18.1122,-0.3899,-0.27,-0.0942
Z,24900001,24950000,24922938,953,316,3.8433,25.9795,-0.7423,-0.4588,-0.1855
Z,24950001,25000000,24975943,750,190,0.0193,70.4832,-0.9995,-115.0804,-0.9462
Z,25000001,25050000,25022460,763,187,7.4469,6.4342,0.073,0.0259,0.0135
Z,25050001,25100000,25074617,732,291,4.3677,14.7086,-0.5421,-0.1728,-0.0878
Z,25100001,25150000,25124167,752,260,11.3298,14.5917,-0.1258,-0.0399,-0.0324
Z,25150001,25200000,25172129,698,227,2.0989,3.0489,-0.1845,-0.0216,-0.0171
Z,25200001,25250000,25226826,696,253,3.7767,4.8948,-0.1289,-0.0354,-0.0197
Z,25250001,25300000,25274279,775,263,1.0002,15.423,-0.8782,-0.6311,-0.2838
Z,25300001,25350000,25324419,586,214,1.2301,2.6313,-0.3629,-0.0381,-0.0281
Z,25350001,25400000,25375466,660,177,3.1957,7.0511,-0.3762,-0.2027,-0.0628
Z,25400001,25450000,25426692,649,184,1.38,15.8801,-0.8401,-0.6731,-0.2667
Z,25450001,25500000,25475470,717,191,1.9156,26.4817,-0.8651,-0.8628,-0.3453
Z,25500001,25550000,25523428,623,221,0.1653,10.4122,-0.9687,-1.5053,-0.3651
Z,25550001,25600000,25570791,502,254,10.5665,36.5275,-0.5513,-0.7841,-0.4098
Z,25600001,25650000,25604068,45,19,0.9261,2.5446,-0.4663,-0.3944,-0.2731
Z,25650001,25700000,25680931,334,96,6.4906,7.6209,-0.0801,-0.057,-0.0485
Z,25700001,25750000,25728392,495,133,0.1852,0.8532,-0.6433,0.1979,-0.0158
Z,25750001,25800000,25775296,664,229,0.5,0.0,1.0,0.2929,0.0125
Z,25800001,25850000,25824700,712,274,7.9066,1.9405,0.6059,0.3791,0.1265
Z,25850001,25900000,25875574,767,217,0.3861,0.761,-0.3269,-0.0378,-0.0185
Z,25900001,25950000,25923263,833,295,6.6639,34.9806,-0.68,-0.3475,-0.2276
Z,25950001,26000000,25972510,663,256,0.5362,2.0069,-0.5783,-0.1343,-0.0846
Z,26000001,26050000,26025590,682,238,14.5671,12.9803,0.0576,0.044,0.0383
Z,26050001,26100000,26072402,607,197,9.8262,11.4019,-0.0742,-0.0388,-0.0304
Z,26100001,26150000,26125238,596,253,9.5843,21.1711,-0.3767,-0.269,-0.1608
Z,26150001,26200000,26174267,747,279,7.4053,23.8134,-0.5256,-0.4067,-0.205
Z,26200001,26250000,26226327,640,259,10.9492,2.8784,0.5837,0.1641,0.1337
Z,26250001,26300000,26272623,625,223,4.6101,12.9311,-0.4744,-0.7504,-0.2771
Z,26300001,26350000,26325662,500,183,14.8448,3.7253,0.5988,0.298,0.2121
Z,26350001,26400000,26375588,627,146,3.0235,3.3714,-0.0544,-0.0114,-0.0088
Z,26400001,26450000,26425644,682,179,4.3359,0.7618,0.7011,0.1225,0.072
Z,26450001,26500000,26473963,681,198,24.9069,7.8123,0.5225,0.3519,0.2624
Z,26500001,26550000,26524162,672,265,27.811,4.2029,0.7374,0.6588,0.3777
Z,26550001,26600000,26577501,699,235,37.1565,5.6007,0.738,0.6439,0.4703
Z,26600001,26650000,26625607,796,192,7.8983,22.4624,-0.4797,-0.4607,-0.2712
Z,26650001,26700000,26671060,643,213,13.2546,9.6729,0.1562,0.1033,0.0775
Z,26700001,26750000,26725467,519,183,24.1398,8.922,0.4603,0.2767,0.232
Z,26750001,26800000,26773847,387,127,11.6925,3.6705,0.5222,0.3472,0.2476
Z,26800001,26850000,26825086,462,128,5.068,4.112,0.1041,0.0652,0.0406
Z,26850001,26900000,26875015,426,141,3.2178,8.3922,-0.4457,-0.282,-0.1661
Z,26900001,26950000,26926544,390,150,9.0865,16.8921,-0.3005,-0.2605,-0.1577
Z,26950001,27000000,26973917,343,129,2.1479,6.8562,-0.5229,-0.6697,-0.3056
Z,27000001,27050000,27025965,438,181,3.7274,4.6096,-0.1058,-0.0248,-0.0226
Z,27050001,27100000,27074206,290,101,0.0257,0.0041,0.7241,0.001,0.001
Z,27100001,27150000,27123651,174,33,7.5388,0.4659,0.8836,0.7132,0.694
Z,27150001,27200000,27185831,86,17,1.9204,0.5622,0.5471,0.5588,0.522
Z,27200001,27250000,27212942,63,12,0.4827,0.3531,0.1551,0.2561,0.1332
Z,27250001,27300000,27277927,77,16,1.5123,0.1423,0.828,0.7113,0.7113
Z,27300001,27350000,27313389,116,18,0.9478,0.1126,0.7876,0.3029,0.2389
Z,27350001,27400000,27384459,64,16,0.6282,0.3511,0.283,0.3582,0.2455
Z,27400001,27450000,27428905,312,55,4.6307,0.616,0.7652,0.7594,0.2298
Z,27450001,27500000,27477758,410,103,0.0389,0.255,-0.7351,0.0861,-0.0102
Z,27500001,27550000,27524913,410,102,0.0463,0.0463,0.0,0.0,0.0
Z,27550001,27600000,27574271,334,118,0.0062,0.3364,-0.964,-0.0728,-0.017
Z,27600001,27650000,27627027,473,131,0.3164,0.1457,0.3693,0.0764,0.0112
Z,27650001,27700000,27672730,589,184,0.198,0.957,-0.6572,0.1839,-0.0171
Z,27700001,27750000,27723139,567,200,0.1835,0.8842,-0.6563,0.077,-0.0144
Z,27750001,27800000,27775786,562,162,0.0,0.0556,-1.0,-0.0106,-0.0031
Z,27800001,27850000,27821039,601,174,10.0103,0.6677,0.8749,0.3788,0.2371
Z,27850001,27900000,27877496,462,112,25.6463,0.3801,0.9708,0.7255,0.6912
Z,27900001,27950000,27925656,626,188,17.6385,4.0055,0.6299,0.409,0.2419
Z,27950001,28000000,27973411,431,190,0.034,0.0,1.0,0.0374,0.0008
Z,28000001,28050000,28026271,615,246,5.9859,3.1686,0.3078,0.1975,0.0558
Z,28050001,28100000,28074855,781,253,8.4634,5.0965,0.2483,0.1319,0.0714
Z,28100001,28150000,28124381,517,168,5.9096,7.4123,-0.1128,-0.0886,-0.0624
Z,28150001,28200000,28175467,597,222,19.2065,5.6972,0.5425,0.5407,0.3877
Z,28200001,28250000,28224175,436,108,8.0817,7.0504,0.0681,0.0334,0.0273
Z,28250001,28300000,28276808,451,140,15.7176,5.4846,0.4826,0.2568,0.1766
Z,28300001,28350000,28325658,441,89,0.0182,0.0521,-0.4829,-0.0393,-0.003
Z,28350001,28400000,28372613,415,81,2.7479,0.5962,0.6435,0.2242,0.1475
Z,28400001,28450000,28423629,286,123,9.1508,2.1485,0.6197,0.2081,0.171
Z,28450001,28500000,28473922,332,148,11.6493,1.0034,0.8414,0.2867,0.257
Z,28500001,28550000,28525007,221,105,2.9276,0.4369,0.7403,0.267,0.1777
Z,28550001,28600000,28579628,334,170,3.0913,0.7616,0.6047,0.1275,0.0872
Z,28600001,28650000,28622830,371,109,3.9578,3.0998,0.1216,0.0429,0.0297
Z,28650001,28700000,28675635,275,123,3.4671,4.1469,-0.0893,-0.0644,-0.03
Z,28700001,28750000,28726261,280,98,3.1579,1.2489,0.4332,0.1925,0.125
Z,28750001,28800000,28772451,260,113,3.2225,1.959,0.2439,0.0952,0.061
Z,28800001,28850000,28825400,286,132,2.1061,0.704,0.4989,0.1628,0.1169
Z,28850001,28900000,28876120,261,141,1.7132,0.0185,0.9786,0.1902,0.0803
Z,28900001,28950000,28921773,166,98,1.9017,0.1209,0.8805,0.2679,0.1179
Z,28950001,29000000,28976936,222,77,0.694,0.0,1.0,0.1164,0.0764
Z,29000001,29050000,29026303,256,71,0.8785,1.4957,-0.26,-0.0919,-0.0586
Z,29050001,29100000,29076840,370,83,8.3174,2.3575,0.5583,0.4005,0.2843
Z,29100001,29150000,29125523,306,60,4.4537,0.7315,0.7179,0.6562,0.239
Z,29150001,29200000,29177151,333,110,5.8003,1.0065,0.7043,0.5335,0.2788
Z,29200001,29250000,29224344,296,136,13.7776,1.7406,0.7757,0.6416,0.4854
Z,29250001,29300000,29275464,286,108,8.4079,1.4272,0.7098,0.6301,0.3689
Z,29300001,29350000,29324996,280,89,8.0616,1.4632,0.6928,0.745,0.2878
Z,29350001,29400000,29374452,325,101,18.7166,1.2866,0.8714,0.7788,0.4635
Z,29400001,29450000,29425356,352,107,5.6609,2.0493,0.4684,0.3431,0.1397
Z,29450001,29500000,29477183,309,76,1.651,0.5024,0.5334,0.2195,0.1012
Z,29500001,29550000,29523102,253,67,2.8268,2.0829,0.1515,0.1238,0.0652
Z,29550001,29600000,29575444,256,86,2.5469,0.8979,0.4787,0.1859,0.0815
Z,29600001,29650000,29622718,252,68,1.7558,0.8796,0.3325,0.169,0.0751
Z,29650001,29700000,29674799,228,78,3.593,1.9578,0.2946,0.1552,0.0925
Z,29700001,29750000,29726650,213,80,4.5781,6.9557,-0.2061,-0.1957,-0.1199
Z,29750001,29800000,29777179,287,83,8.17,3.5363,0.3958,0.268,0.2168
Z,29800001,29850000,29824171,268,87,4.6536,2.5633,0.2896,0.1575,0.1161
Z,29850001,29900000,29875884,286,60,3.8219,2.3397,0.2406,0.1693,0.1095
Z,29900001,29950000,29925810,253,81,4.1298,2.6082,0.2258,0.2141,0.0666
Z,29950001,30000000,29975207,330,92,4.0153,2.8853,0.1638,0.0942,0.0431
Z,30000001,30050000,30024439,377,130,4.8374,2.6654,0.2895,0.1496,0.112
Z,30050001,30100000,30076131,504,92,4.1967,1.709,0.4212,0.1869,0.1224
Z,30100001,30150000,30125079,529,118,4.1042,1.9089,0.3651,0.2005,0.0994
Z,30150001,30200000,30176241,539,140,3.2895,3.1409,0.0231,0.0136,0.0056
Z,30200001,30250000,30224284,446,118,1.7928,1.2082,0.1948,0.0716,0.0309
Z,30250001,30300000,30273802,377,52,1.021,0.5514,0.2986,0.1236,0.0488
Z,30300001,30350000,30324532,463,84,1.4301,2.2823,-0.2295,-0.1161,-0.0539
Z,30350001,30400000,30374192,382,109,4.4136,1.8297,0.4139,0.2066,0.0995
Z,30400001,30450000,30427261,352,134,2.7189,3.5492,-0.1325,-0.0365,-0.0307
Z,30450001,30500000,30476113,425,101,0.0501,3.8985,-0.9746,-0.2972,-0.1567
Z,30500001,30550000,30525276,453,155,14.2777,15.3121,-0.035,-0.0151,-0.013
Z,30550001,30600000,30575851,336,112,1.3182,5.3382,-0.6039,-0.1798,-0.1297
Z,30600001,30650000,30624209,258,85,0.1036,8.4234,-0.9757,-0.4258,-0.2366
Z,30650001,30700000,30674713,255,111,3.293,6.6514,-0.3377,-0.1533,-0.0903
Z,30700001,30750000,30726389,332,152,2.0856,5.6094,-0.4579,-0.1183,-0.0844
Z,30750001,30800000,30775138,538,263,7.4339,16.3394,-0.3746,-0.1393,-0.0992
Z,30800001,30850000,30821779,477,190,4.459,14.3034,-0.5247,-0.2147,-0.1434
Z,30850001,30900000,30877892,500,255,6.0603,27.4515,-0.6383,-0.4716,-0.1926
Z,30900001,30950000,30922229,611,205,3.5182,2.6593,0.139,0.0411,0.0206
Z,30950001,31000000,30970120,485,191,5.7326,0.8229,0.749,0.6943,0.1811
Z,31000001,31050000,31027710,455,261,4.86,3.4571,0.1687,0.083,0.0643
Z,31050001,31100000,31074497,778,391,26.9234,15.3417,0.274,0.1599,0.1255
Z,31100001,31150000,31126882,768,281,30.9446,6.3937,0.6575,0.4926,0.358
Z,31150001,31200000,31177389,705,310,22.2184,8.2277,0.4595,0.2387,0.1842
Z,31200001,31250000,31221994,548,258,15.8934,3.2068,0.6642,0.257,0.2016
