scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,3500001,3550000,3524983,1162,420,7.7971,9.127,-0.0786,-0.0361,-0.0268
1,3550001,3600000,3576062,1257,467,7.1256,6.1383,0.0744,0.034,0.0236
1,3600001,3650000,3625112,1227,463,4.9134,6.2576,-0.1203,-0.0371,-0.0267
1,3650001,3700000,3674416,1212,400,3.5866,7.7605,-0.3678,-0.1213,-0.0849
1,3700001,3750000,3724579,904,371,4.9735,4.9983,-0.0025,-0.0008,-0.0006
1,3750001,3800000,3774881,889,378,15.5307,1.8312,0.7891,0.3523,0.3176
1,3800001,3850000,3824030,1063,398,5.6733,5.1472,0.0486,0.0179,0.0141
1,3850001,3900000,3873724,1046,322,4.8287,6.6019,-0.1551,-0.0841,-0.0556
1,3900001,3950000,3927447,1193,421,4.4408,11.5113,-0.4432,-0.2292,-0.1485
1,3950001,4000000,3974625,1241,442,4.9747,3.8311,0.1299,0.0481,0.0373
1,4000001,4050000,4025759,1259,530,7.4812,8.3959,-0.0576,-0.0332,-0.0199
1,4050001,4100000,4073956,1052,350,5.5566,6.8273,-0.1026,-0.0697,-0.0328
1,4100001,4150000,4125248,1200,447,6.5561,8.6595,-0.1382,-0.0907,-0.0425
1,4150001,4200000,4174612,1299,488,6.899,9.7501,-0.1712,-0.0723,-0.0462
1,4200001,4250000,4225649,1240,503,9.241,8.7699,0.0262,0.0149,0.01
1,4250001,4300000,4275155,1242,490,11.5116,7.0306,0.2417,0.1156,0.0801
1,4300001,4350000,4325849,1227,426,7.5894,4.309,0.2757,0.1008,0.0699
1,4350001,4400000,4374355,1330,460,6.8898,6.732,0.0116,0.0071,0.0051
1,4400001,4450000,4424179,1216,455,5.4715,7.4653,-0.1541,-0.0824,-0.0454
1,4450001,4500000,4475396,1157,446,8.6068,4.5716,0.3062,0.1662,0.1023
1,4500001,4550000,4525345,1181,420,9.4192,4.2291,0.3803,0.1319,0.1109
1,4550001,4600000,4575817,1360,577,16.0332,6.4896,0.4237,0.168,0.1259
1,4600001,4650000,4624011,1361,561,9.9204,6.7162,0.1926,0.071,0.0525
1,4650001,4700000,4674180,1505,566,6.8951,6.2386,0.05,0.0259,0.0167
1,4700001,4750000,4724855,1170,401,5.9142,6.7425,-0.0654,-0.0365,-0.0236
1,4750001,4800000,4776146,1388,543,7.9615,7.4242,0.0349,0.018,0.0132
1,4800001,4850000,4824755,1369,481,4.8573,6.3484,-0.1331,-0.0551,-0.0375
1,4850001,4900000,4875547,1176,404,4.9095,8.4446,-0.2647,-0.1913,-0.1031
1,4900001,4950000,4924292,937,416,3.1733,7.9463,-0.4292,-0.3169,-0.1679
1,4950001,5000000,4972486,702,288,4.7949,4.4999,0.0317,0.0112,0.0082
1,5000001,5050000,5026384,673,289,6.3072,5.9084,0.0326,0.0152,0.008
1,5050001,5100000,5074369,779,265,5.9794,3.5548,0.2543,0.0933,0.0665
1,5100001,5150000,5124601,863,364,3.2619,4.0313,-0.1055,-0.0288,-0.0219
1,5150001,5200000,5175243,805,382,5.7222,5.37,0.0318,0.0118,0.0091
1,5200001,5250000,5223725,837,362,6.0092,3.7888,0.2266,0.0774,0.0564
1,5250001,5300000,5275764,988,358,5.9808,5.7412,0.0204,0.0078,0.0056
1,5300001,5350000,5326199,835,241,4.596,5.8984,-0.1241,-0.1404,-0.0693
1,5350001,5400000,5372582,686,222,6.9309,6.7885,0.0104,0.0201,0.0102
1,5400001,5450000,5424342,616,225,4.5466,4.2538,0.0333,0.0207,0.014
1,5450001,5500000,5476425,683,278,4.1432,3.0327,0.1548,0.0957,0.0739
1,5500001,5550000,5523771,726,314,5.6524,6.8662,-0.097,-0.0829,-0.0538
1,5550001,5600000,5575774,770,297,1.9451,2.8986,-0.1968,-0.1028,-0.0542
1,5600001,5650000,5623220,819,346,2.4497,5.0314,-0.3451,-0.3458,-0.1787
1,5650001,5700000,5674960,719,301,2.1553,2.0234,0.0316,0.0132,0.011
1,5700001,5750000,5726162,774,367,3.6889,3.4185,0.0381,0.0131,0.0103
1,5750001,5800000,5773538,735,309,3.1741,2.9892,0.03,0.0185,0.0106
1,5800001,5850000,5823631,713,262,2.5438,4.9113,-0.3176,-0.8917,-0.1964
1,5850001,5900000,5875466,768,323,8.9879,6.309,0.1751,0.2004,0.13
1,5900001,5950000,5924383,764,320,5.3284,3.8885,0.1562,0.1575,0.0859
1,5950001,6000000,5974895,765,328,6.9783,4.6055,0.2048,0.1459,0.0982
1,6000001,6050000,6025671,766,335,2.2991,1.5977,0.18,0.0632,0.045
1,6050001,6100000,6075363,716,301,2.3041,2.7986,-0.0969,-0.0372,-0.0255
1,6100001,6150000,6124826,771,338,5.1299,2.5101,0.3429,0.1731,0.1442
1,6150001,6200000,6175165,647,209,2.5042,8.5896,-0.5485,-1.163,-0.3312
1,6200001,6250000,6225484,757,292,3.9963,7.3502,-0.2956,-0.8213,-0.219
1,6250001,6300000,6275326,787,215,3.0166,6.1869,-0.3445,-0.4969,-0.2495
1,6300001,6350000,6324439,874,267,4.9905,4.9835,0.0007,0.0007,0.0004
1,6350001,6400000,6375828,939,276,3.5221,2.6903,0.1339,0.0717,0.046
1,6400001,6450000,6423676,941,328,4.4192,3.7257,0.0852,0.0607,0.0434
1,6450001,6500000,6476266,767,262,8.8254,4.0628,0.3695,0.3016,0.2143
1,6500001,6550000,6528532,819,324,13.3665,7.1445,0.3033,0.2536,0.1666
1,6550001,6600000,6576128,905,357,7.4064,5.3643,0.1599,0.1176,0.0867
1,6600001,6650000,6624322,1169,485,11.212,5.4326,0.3472,0.2217,0.1971
1,6650001,6700000,6675341,1243,481,17.8664,6.0761,0.4924,0.3109,0.2692
1,6700001,6750000,6725452,1406,521,4.7927,4.2655,0.0582,0.0305,0.0224
1,6750001,6800000,6773913,1382,482,8.2488,8.1498,0.006,0.0065,0.0038
1,6800001,6850000,6824804,1242,474,12.522,9.1269,0.1568,0.1933,0.1244
1,6850001,6900000,6874779,1476,441,7.661,8.1,-0.0279,-0.0191,-0.0136
1,6900001,6950000,6922893,1499,519,6.7092,7.8269,-0.0769,-0.0461,-0.0344
1,6950001,7000000,6974417,1111,377,5.2495,9.2574,-0.2763,-0.168,-0.1005
1,7000001,7050000,7025014,1076,287,3.4331,7.1283,-0.3499,-0.4236,-0.1976
1,7050001,7100000,7074824,1072,384,7.0568,9.4861,-0.1468,-0.0866,-0.0569
1,7100001,7150000,7124622,1136,431,14.5794,11.807,0.1051,0.0717,0.0528
1,7150001,7200000,7175155,1153,457,19.6505,11.0759,0.2791,0.2382,0.1716
1,7200001,7250000,7224792,1198,390,9.413,8.3948,0.0572,0.0349,0.0255
1,7250001,7300000,7274821,1240,405,10.2028,17.8465,-0.2725,-0.2199,-0.1468
1,7300001,7350000,7323522,1200,378,8.3775,7.3766,0.0635,0.038,0.0283
1,7350001,7400000,7376412,1216,418,9.8311,13.3319,-0.1511,-0.1279,-0.0692
1,7400001,7450000,7424614,1247,453,8.5077,10.8684,-0.1218,-0.1025,-0.0578
1,7450001,7500000,7475507,1178,341,3.8745,10.2495,-0.4514,-0.4806,-0.1976
1,7500001,7550000,7525058,1257,462,9.5239,8.9485,0.0312,0.0323,0.0187
1,7550001,7600000,7575762,1110,461,11.0113,11.5411,-0.0235,-0.0171,-0.0118
1,7600001,7650000,7625387,1258,432,1.9554,9.4793,-0.658,-0.7484,-0.2756
1,7650001,7700000,7674842,1408,506,6.3501,9.7483,-0.2111,-0.1522,-0.0965
1,7700001,7750000,7725403,1202,425,6.143,8.0943,-0.1371,-0.1016,-0.0664
1,7750001,7800000,7775212,1292,470,12.0741,8.5526,0.1707,0.1035,0.0762
1,7800001,7850000,7824621,1255,431,7.7474,5.6798,0.154,0.1004,0.0663
1,7850001,7900000,7874422,1317,447,12.8555,6.2319,0.347,0.2552,0.1953
1,7900001,7950000,7923868,1371,482,14.2477,6.6911,0.3609,0.2275,0.1694
1,7950001,8000000,7973512,1218,417,8.2554,7.5653,0.0436,0.0186,0.0134
1,8000001,8050000,8024122,1421,505,6.6704,3.8907,0.2632,0.085,0.0644
1,8050001,8100000,8074243,1498,476,3.8566,3.8853,-0.0037,-0.0023,-0.0016
1,8100001,8150000,8124944,1320,396,4.4652,3.451,0.1281,0.059,0.0429
1,8150001,8200000,8174040,1101,378,6.1385,7.4066,-0.0936,-0.0862,-0.0508
1,8200001,8250000,8225785,985,369,4.5729,2.9377,0.2177,0.1117,0.09
1,8250001,8300000,8275491,1087,485,4.7996,5.5662,-0.074,-0.0422,-0.0209
1,8300001,8350000,8323812,1044,431,5.5458,6.1543,-0.052,-0.0338,-0.0246
1,8350001,8400000,8374797,1109,428,1.7851,8.2581,-0.6445,-1.0273,-0.3908
1,8400001,8450000,8425239,1074,500,3.4101,5.2718,-0.2144,-0.109,-0.0723
1,8450001,8500000,8474359,884,419,8.181,9.4198,-0.0704,-0.0545,-0.0405
1,8500001,8550000,8526465,959,418,5.8744,4.5387,0.1283,0.0702,0.0543
1,8550001,8600000,8575015,799,330,6.5486,1.7394,0.5803,0.1634,0.1445
