scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,10400001,10450000,10424131,746,183,4.0854,17.649,-0.6241,-0.3371,-0.1491
Z,10450001,10500000,10475363,738,150,2.8031,17.5948,-0.7252,-0.6394,-0.2029
Z,10500001,10550000,10525042,699,212,0.8364,22.6142,-0.9287,-6.2743,-0.333
Z,10550001,10600000,10574627,890,251,0.9484,15.9082,-0.8875,-13.6639,-0.2007
Z,10600001,10650000,10625305,675,235,2.9537,18.787,-0.7283,-0.5299,-0.2237
Z,10650001,10700000,10675517,683,195,2.1335,1.5895,0.1461,0.0278,0.0099
Z,10700001,10750000,10723258,614,162,12.7269,3.5764,0.5613,0.2335,0.1659
Z,10750001,10800000,10776209,736,197,4.2531,0.2114,0.9053,0.1047,0.101
Z,10800001,10850000,10825767,628,233,0.0671,0.8843,-0.8589,0.1084,-0.0199
Z,10850001,10900000,10875313,622,166,0.0,0.5833,-1.0,0.258,-0.0175
Z,10900001,10950000,10923674,715,217,0.2099,0.0154,0.863,0.0348,0.0064
Z,10950001,11000000,10971524,774,286,0.8337,0.2608,0.5234,0.1575,0.009
Z,11000001,11050000,11024280,904,291,17.7372,29.512,-0.2492,-0.199,-0.132
Z,11050001,11100000,11076438,995,270,10.3951,17.5335,-0.2556,-0.1236,-0.0643
Z,11100001,11150000,11122462,735,233,15.3449,11.3194,0.151,0.0599,0.0298
Z,11150001,11200000,11176507,617,166,13.2824,0.0,1.0,0.2355,0.2017
Z,11200001,11250000,11226468,676,163,0.525,45.9004,-0.9774,-3.4425,-0.7555
Z,11250001,11300000,11273341,805,204,0.2,21.2735,-0.9814,-0.9384,-0.4707
Z,11300001,11350000,11325454,548,123,0.0233,52.7363,-0.9991,-87.2157,-0.9659
Z,11350001,11400000,11373147,548,93,0.026,14.8038,-0.9965,-4.2125,-0.7512
Z,11400001,11450000,11426207,597,122,0.0,27.4425,-1.0,-3.3338,-0.7431
Z,11450001,11500000,11476040,741,180,15.7546,0.6667,0.9188,0.235,0.229
Z,11500001,11550000,11521728,734,157,22.1107,0.5869,0.9483,0.2167,0.1947
Z,11550001,11600000,11569146,483,90,17.881,2.5741,0.7483,0.453,0.25
Z,11600001,11650000,11625497,673,171,33.1736,0.0,1.0,0.3948,0.3901
Z,11650001,11700000,11674951,626,159,1.1944,0.7222,0.2464,0.0411,0.0239
Z,11700001,11750000,11724437,690,172,8.9167,6.2222,0.178,0.0833,0.0463
Z,11750001,11800000,11775255,549,131,0.0,24.9236,-1.0,-2.8743,-0.7419
Z,11800001,11850000,11825679,655,135,8.6389,1.5,0.7041,0.1315,0.1013
Z,11850001,11900000,11875553,604,150,2.713,5.0463,-0.3007,-0.0606,-0.0509
Z,11900001,11950000,11926935,773,221,0.3051,19.6226,-0.9694,-3.49,-0.6379
Z,11950001,12000000,11976407,711,193,3.642,28.9846,-0.7767,-1.0015,-0.4799
Z,12000001,12050000,12027305,576,147,8.282,1.039,0.7771,0.8808,0.2986
Z,12050001,12100000,12074716,756,235,13.7174,26.9419,-0.3253,-0.1397,-0.1102
Z,12100001,12150000,12126228,776,256,17.0555,13.1899,0.1278,0.0673,0.0454
Z,12150001,12200000,12174124,700,245,9.8557,4.5015,0.3729,0.142,0.0794
Z,12200001,12250000,12224245,777,265,1.762,0.6821,0.4418,0.0304,0.0147
Z,12250001,12300000,12275276,769,314,6.3588,10.1343,-0.2289,-0.0854,-0.0417
Z,12300001,12350000,12325877,707,267,4.3237,0.4666,0.8052,0.149,0.0694
Z,12350001,12400000,12373764,579,155,5.4387,19.0984,-0.5567,-0.8219,-0.2807
Z,12400001,12450000,12426505,695,116,0.787,2.0197,-0.4392,-0.4096,-0.2059
Z,12450001,12500000,12476704,700,284,0.0,0.0,nan,0.0,0.0
Z,12500001,12550000,12524911,697,320,6.178,1.2631,0.6605,0.1192,0.098
Z,12550001,12600000,12575206,572,164,4.0833,0.2778,0.8726,0.1001,0.0791
Z,12600001,12650000,12625577,582,183,2.537,0.7222,0.5568,0.1637,0.047
Z,12650001,12700000,12672437,566,226,1.9259,0.0,1.0,0.0642,0.0604
Z,12700001,12750000,12723776,592,269,10.5488,1.8871,0.6965,0.1304,0.125
Z,12750001,12800000,12777379,538,215,4.9681,3.527,0.1696,0.0256,0.0227
Z,12800001,12850000,12824881,748,291,4.4974,6.4907,-0.1814,-0.0257,-0.0228
Z,12850001,12900000,12875929,839,333,8.2789,14.5938,-0.2761,-0.1284,-0.0889
Z,12900001,12950000,12924762,782,312,15.3434,6.642,0.3958,0.1055,0.088
Z,12950001,13000000,12975830,727,223,4.2637,3.1917,0.1438,0.0224,0.016
Z,13000001,13050000,13027051,788,280,2.0617,11.1173,-0.6871,-0.2099,-0.1342
Z,13050001,13100000,13075145,729,217,2.2623,10.804,-0.6537,-0.1893,-0.1303
Z,13100001,13150000,13124023,657,204,11.0745,4.6092,0.4122,0.148,0.119
Z,13150001,13200000,13175897,700,206,8.7985,6.074,0.1832,0.0611,0.047
Z,13200001,13250000,13227174,892,296,14.1151,1.3177,0.8292,0.2415,0.1742
Z,13250001,13300000,13275130,998,366,8.8582,11.6283,-0.1352,-0.0392,-0.0279
Z,13300001,13350000,13324540,820,258,2.6834,52.2835,-0.9024,-1.7619,-0.5406
Z,13350001,13400000,13375630,716,296,1.1326,57.8506,-0.9616,-3.6829,-0.7303
Z,13400001,13450000,13422872,648,261,8.2685,13.9444,-0.2555,-0.1174,-0.0681
Z,13450001,13500000,13474755,622,226,4.8545,14.4785,-0.4978,-0.2458,-0.1229
Z,13500001,13550000,13524596,782,282,3.2608,8.4182,-0.4416,-0.1122,-0.0729
Z,13550001,13600000,13575859,740,299,4.0448,3.7855,0.0331,0.0042,0.0031
Z,13600001,13650000,13628407,895,364,13.4296,6.3292,0.3594,0.1175,0.093
Z,13650001,13700000,13676901,847,313,10.6779,15.2207,-0.1754,-0.0738,-0.0523
Z,13700001,13750000,13722394,681,182,3.6049,11.2068,-0.5132,-0.1308,-0.1013
Z,13750001,13800000,13774756,727,184,34.3761,2.0023,0.8899,0.7292,0.6555
Z,13800001,13850000,13823661,600,109,4.5515,5.9647,-0.1344,-0.1238,-0.0904
Z,13850001,13900000,13872189,479,107,3.3873,6.597,-0.3215,-0.2402,-0.1692
Z,13900001,13950000,13927386,492,115,3.9256,4.7671,-0.0968,-0.0866,-0.0632
Z,13950001,14000000,13975917,517,222,10.0795,14.3916,-0.1762,-0.2313,-0.1593
Z,14000001,14050000,14025765,433,73,0.0,0.0,nan,0.0,0.0
Z,14050001,14100000,14077024,370,53,0.0,0.0,nan,0.0,0.0
Z,14100001,14150000,14125742,457,127,0.309,0.3148,-0.0093,-0.0001,-0.0001
Z,14150001,14200000,14176171,666,84,0.3148,0.037,0.7895,0.0061,0.0059
Z,14200001,14250000,14226198,638,110,1.2939,0.1599,0.78,0.0154,0.0153
Z,14250001,14300000,14273855,783,269,5.4218,9.2922,-0.263,-0.0716,-0.0635
Z,14300001,14350000,14326024,762,223,3.7067,29.2045,-0.7747,-1.1471,-0.4464
Z,14350001,14400000,14374316,762,130,0.9938,16.289,-0.885,-0.4165,-0.276
Z,14400001,14450000,14424152,526,134,2.232,1.2257,0.291,0.0327,0.0308
Z,14450001,14500000,14475069,722,105,0.0,0.0,nan,0.0,0.0
Z,14500001,14550000,14523401,650,171,2.8904,3.8904,-0.1475,-0.0288,-0.0207
Z,14550001,14600000,14575505,468,151,2.4757,1.9826,0.1106,0.016,0.0128
Z,14600001,14650000,14626404,652,184,4.8358,1.727,0.4737,0.0978,0.0625
Z,14650001,14700000,14672895,679,192,0.2423,0.0573,0.6175,0.0151,0.0057
Z,14700001,14750000,14725896,674,149,0.1331,1.2141,-0.8024,-0.1787,-0.0583
Z,14750001,14800000,14775768,770,253,0.0093,0.0741,-0.7778,-0.0169,-0.0033
Z,14800001,14850000,14824453,762,285,4.26,22.392,-0.6803,-0.358,-0.2222
Z,14850001,14900000,14876584,624,188,21.919,5.3391,0.6083,0.3545,0.2861
Z,14900001,14950000,14921872,560,236,4.4791,24.7445,-0.6935,-0.3907,-0.2407
Z,14950001,15000000,14974330,460,180,2.3468,26.9386,-0.8397,-1.4271,-0.5581
Z,15000001,15050000,15027026,306,70,1.25,13.7778,-0.8336,-1.404,-0.5746
Z,15050001,15100000,15076089,295,116,6.0261,11.8803,-0.3269,-0.1721,-0.1057
Z,15100001,15150000,15124503,295,98,6.6975,0.3086,0.9119,0.2813,0.1382
Z,15150001,15200000,15176975,439,171,12.1099,0.7025,0.8903,0.1513,0.1299
Z,15200001,15250000,15225175,371,109,1.1528,2.4286,-0.3562,-0.0417,-0.0261
Z,15250001,15300000,15276026,313,146,1.7222,0.7778,0.3778,0.031,0.0194
Z,15300001,15350000,15325068,353,178,1.4444,5.9815,-0.611,-0.2079,-0.1006
Z,15350001,15400000,15373733,306,117,0.0,0.0,nan,0.0,0.0
Z,15400001,15450000,15425201,376,124,0.0,0.0,nan,0.0,0.0
Z,15450001,15500000,15475451,349,117,0.2477,9.2935,-0.9481,-0.5406,-0.2973
Z,15500001,15550000,15523299,336,147,0.1693,11.3254,-0.9705,-0.264,-0.2067
Z,15550001,15600000,15573774,299,80,0.2544,15.0604,-0.9668,-1.6438,-0.5981
Z,15600001,15650000,15626287,320,96,0.0556,16.4167,-0.9933,-0.8678,-0.4477
Z,15650001,15700000,15676479,351,114,0.2932,24.5062,-0.9764,-0.867,-0.4566
Z,15700001,15750000,15726444,447,127,0.0,0.0,nan,0.0,0.0
Z,15750001,15800000,15774034,369,107,0.0,0.0,nan,0.0,0.0
Z,15800001,15850000,15828237,422,95,5.2226,2.037,0.4388,0.1455,0.1198
Z,15850001,15900000,15875611,754,304,4.5844,17.5802,-0.5863,-0.1582,-0.0996
Z,15900001,15950000,15924204,490,222,3.4919,3.5683,-0.0108,-0.002,-0.0012
Z,15950001,16000000,15977122,504,168,3.666,0.1272,0.933,0.8129,0.0903
Z,16000001,16050000,16022479,484,107,0.8038,0.2078,0.5892,-1.2467,0.032
Z,16050001,16100000,16074922,443,152,2.842,2.6834,0.0287,0.015,0.0082
Z,16100001,16150000,16124518,379,112,0.0,0.1111,-1.0,0.0626,-0.0033
Z,16150001,16200000,16175358,518,160,0.0,0.7222,-1.0,-0.0513,-0.0139
Z,16200001,16250000,16223243,450,90,1.7222,0.0,1.0,0.0254,0.0249
Z,16250001,16300000,16276132,366,74,0.0741,4.9074,-0.9703,-0.1569,-0.1137
Z,16300001,16350000,16324296,497,90,1.0139,3.0463,-0.5006,-0.0393,-0.0336
Z,16350001,16400000,16375811,736,179,2.9907,4.3194,-0.1818,-0.0222,-0.0186
Z,16400001,16450000,16424922,724,243,7.8837,16.5249,-0.354,-0.1811,-0.1196
Z,16450001,16500000,16475904,803,274,5.4775,15.3278,-0.4734,-0.3537,-0.1742
Z,16500001,16550000,16524502,710,277,3.8086,20.1605,-0.6822,-0.4142,-0.2434
Z,16550001,16600000,16577659,729,197,1.6757,1.0309,0.2383,0.0114,0.0083
Z,16600001,16650000,16625817,777,209,4.3917,14.3744,-0.532,-0.6299,-0.259
Z,16650001,16700000,16674970,749,232,4.7837,12.2168,-0.4372,-0.2177,-0.1468
Z,16700001,16750000,16722395,648,205,4.6378,9.897,-0.3618,-0.0975,-0.078
Z,16750001,16800000,16774984,735,194,21.835,14.4309,0.2042,0.2158,0.1617
Z,16800001,16850000,16822992,715,333,14.566,5.5405,0.4489,0.1619,0.0924
Z,16850001,16900000,16874586,742,261,1.835,1.5281,0.0913,0.0145,0.0082
Z,16900001,16950000,16926608,870,221,2.9892,19.8503,-0.7382,-0.4616,-0.2922
Z,16950001,17000000,16972764,792,223,0.3893,59.524,-0.987,-6.0476,-0.8308
Z,17000001,17050000,17025460,583,160,0.7377,35.2562,-0.959,-2.6323,-0.5873
Z,17050001,17100000,17074377,704,186,1.7233,4.8529,-0.4759,-0.103,-0.0711
Z,17100001,17150000,17129267,789,181,3.2407,7.9815,-0.4224,-0.1485,-0.1073
Z,17150001,17200000,17172610,773,210,1.5096,35.9339,-0.9194,-3.3757,-0.4675
Z,17200001,17250000,17224967,639,191,0.7721,17.5545,-0.9157,-1.4155,-0.3422
Z,17250001,17300000,17273674,766,195,2.1051,8.1413,-0.5891,-0.1904,-0.0982
Z,17300001,17350000,17325113,652,185,1.2514,14.4933,-0.841,-1.2071,-0.3102
Z,17350001,17400000,17374165,835,281,1.3579,20.2896,-0.8745,-1.0148,-0.3098
Z,17400001,17450000,17424691,687,205,0.1626,25.5005,-0.9873,-36.2901,-0.6475
Z,17450001,17500000,17477219,730,300,10.2847,15.137,-0.1909,-0.2955,-0.1546
Z,17500001,17550000,17520609,1004,262,15.1427,4.5845,0.5352,0.2685,0.2062
Z,17550001,17600000,17575556,904,298,14.7515,8.1427,0.2887,0.1511,0.1059
Z,17600001,17650000,17625344,836,300,3.8511,9.4668,-0.4217,-0.1459,-0.1069
Z,17650001,17700000,17675298,808,260,2.8009,6.537,-0.4001,-0.1232,-0.0863
Z,17700001,17750000,17724385,682,235,5.3569,7.5652,-0.1709,-0.0698,-0.0395
Z,17750001,17800000,17775207,683,261,10.1147,4.102,0.4229,0.2153,0.1299
Z,17800001,17850000,17824891,722,171,10.5683,6.0313,0.2733,0.1752,0.1337
Z,17850001,17900000,17875731,642,206,15.2932,10.6319,0.1798,0.1751,0.115
Z,17900001,17950000,17925323,710,304,26.1833,11.8413,0.3772,0.1558,0.1263
Z,17950001,18000000,17975223,711,295,18.941,6.3438,0.4982,0.2147,0.158
Z,18000001,18050000,18023163,724,273,12.5387,6.0213,0.3512,0.1841,0.1066
Z,18050001,18100000,18077460,691,270,2.4252,22.6935,-0.8069,-1.1984,-0.4041
Z,18100001,18150000,18123968,831,300,3.8241,4.3148,-0.0603,-0.0173,-0.0114
Z,18150001,18200000,18175065,607,213,6.1563,8.0887,-0.1357,-0.0761,-0.047
Z,18200001,18250000,18226505,716,254,14.963,8.6273,0.2686,0.1674,0.1154
Z,18250001,18300000,18274743,474,165,2.8502,8.9421,-0.5166,-0.2011,-0.1198
Z,18300001,18350000,18326759,417,113,3.4074,2.2824,0.1977,0.0429,0.0232
Z,18350001,18400000,18374993,517,126,0.2778,36.9444,-0.9851,-3.6458,-0.648
Z,18400001,18450000,18423848,489,159,2.4757,27.2755,-0.8336,-1.2376,-0.3215
Z,18450001,18500000,18473358,426,93,4.1994,0.0,1.0,0.1314,0.0861
Z,18500001,18550000,18528808,463,96,9.0428,0.0,1.0,0.225,0.2214
Z,18550001,18600000,18576839,589,229,17.9765,1.1728,0.8775,0.3861,0.2468
Z,18600001,18650000,18624558,448,134,1.0251,1.4383,-0.1677,-0.053,-0.0232
Z,18650001,18700000,18675539,403,166,1.213,4.2629,-0.557,-0.106,-0.0591
Z,18700001,18750000,18724623,388,118,3.5,0.3296,0.8279,0.2958,0.0847
Z,18750001,18800000,18775384,464,190,3.3958,4.0079,-0.0827,-0.025,-0.0122
Z,18800001,18850000,18823368,637,209,11.2309,17.4292,-0.2163,-0.1143,-0.0687
Z,18850001,18900000,18877117,679,226,0.5158,22.1987,-0.9546,-3.9726,-0.6584
Z,18900001,18950000,18925708,734,242,9.5198,33.0508,-0.5528,-1.2541,-0.3577
Z,18950001,19000000,18975654,675,119,0.0278,10.6776,-0.9948,-4.5898,-0.7224
Z,19000001,19050000,19024512,755,210,0.8275,22.8709,-0.9302,-2.2624,-0.6626
Z,19050001,19100000,19073211,741,235,4.396,38.7818,-0.7964,-2.0636,-0.5177
Z,19100001,19150000,19125342,803,301,6.4396,15.6687,-0.4175,-0.285,-0.1184
Z,19150001,19200000,19175161,737,221,8.9671,11.0782,-0.1053,-0.0845,-0.0425
Z,19200001,19250000,19224347,781,184,8.3226,7.3659,0.061,0.0468,0.0247
Z,19250001,19300000,19274894,826,182,7.6898,15.1991,-0.3281,-0.1929,-0.0969
Z,19300001,19350000,19325341,885,180,11.8115,22.0291,-0.3019,-0.223,-0.1408
Z,19350001,19400000,19374691,884,237,5.4153,4.2454,0.1211,0.0453,0.0286
Z,19400001,19450000,19423651,687,128,9.9774,0.8663,0.8402,0.2534,0.2429
Z,19450001,19500000,19474736,665,225,4.2382,29.4898,-0.7487,-3.9637,-0.3079
Z,19500001,19550000,19525024,664,270,20.2874,5.8641,0.5515,0.1714,0.131
Z,19550001,19600000,19575945,715,187,5.2181,6.5445,-0.1128,-0.0921,-0.0253
Z,19600001,19650000,19624260,649,236,8.0021,13.0715,-0.2406,-0.2142,-0.1206
Z,19650001,19700000,19675966,601,228,13.8708,13.2704,0.0221,0.0206,0.0149
Z,19700001,19750000,19727646,743,265,11.2796,15.7611,-0.1657,-0.2129,-0.1132
Z,19750001,19800000,19773756,673,188,9.313,9.1275,0.0101,0.0097,0.0066
Z,19800001,19850000,19823902,859,336,9.1158,23.8113,-0.4463,-0.307,-0.1777
Z,19850001,19900000,19875753,678,290,9.632,11.627,-0.0938,-0.0346,-0.0233
Z,19900001,19950000,19922578,721,187,3.7855,19.9892,-0.6816,-0.5816,-0.2744
Z,19950001,20000000,19975498,705,220,3.5876,27.6339,-0.7702,-4.5694,-0.5434
Z,20000001,20050000,20025807,871,290,15.8484,16.0292,-0.0057,-0.0036,-0.0026
Z,20050001,20100000,20072349,558,93,4.4026,3.1204,0.1704,0.0573,0.0341
Z,20100001,20150000,20126330,608,126,2.3338,9.7829,-0.6148,-0.8832,-0.2838
Z,20150001,20200000,20172534,699,255,3.7111,51.1656,-0.8647,-2.1953,-0.5722
Z,20200001,20250000,20224583,544,135,2.4692,29.3316,-0.8447,-8.7502,-0.8415
Z,20250001,20300000,20272962,469,147,0.4254,7.8117,-0.8967,-1.7048,-0.571
Z,20300001,20350000,20328271,563,173,2.2697,17.8461,-0.7743,-2.6081,-0.6161
Z,20350001,20400000,20375434,605,208,1.8829,16.9256,-0.7998,-1.3968,-0.4571
Z,20400001,20450000,20422561,487,162,1.5021,4.7798,-0.5218,-0.2572,-0.1629
Z,20450001,20500000,20476618,554,186,1.5062,15.1451,-0.8191,-0.5312,-0.3311
Z,20500001,20550000,20528230,555,171,2.2383,31.0988,-0.8657,-1.5384,-0.5612
Z,20550001,20600000,20574263,759,206,4.8449,8.4464,-0.271,-0.2126,-0.1417
Z,20600001,20650000,20625262,767,238,2.1106,30.43,-0.8703,-2.2141,-0.6034
Z,20650001,20700000,20674083,854,357,6.7089,24.2513,-0.5666,-0.2508,-0.1499
Z,20700001,20750000,20723982,717,279,9.6969,14.7673,-0.2073,-0.1229,-0.0846
Z,20750001,20800000,20775044,638,248,8.681,20.602,-0.4071,-0.2792,-0.1991
Z,20800001,20850000,20826345,672,234,10.3221,9.0837,0.0638,0.0198,0.0163
Z,20850001,20900000,20873784,608,285,10.5162,4.1644,0.4327,0.119,0.0904
Z,20900001,20950000,20928080,586,239,6.758,3.7099,0.2912,0.0222,0.0216
Z,20950001,21000000,20975747,844,249,14.0926,7.4097,0.3108,0.1085,0.0856
Z,21000001,21050000,21024025,925,222,3.3194,37.353,-0.8368,-0.7384,-0.4167
Z,21050001,21100000,21075261,783,243,3.8674,12.228,-0.5194,-0.2171,-0.127
Z,21100001,21150000,21124551,739,280,8.9856,23.9613,-0.4545,-0.7789,-0.3513
Z,21150001,21200000,21176259,725,230,3.6031,23.8729,-0.7377,-1.2174,-0.4972
Z,21200001,21250000,21223829,749,245,2.8977,9.179,-0.5201,-0.2644,-0.1422
Z,21250001,21300000,21275314,693,212,6.9001,18.6061,-0.4589,-0.1756,-0.1367
Z,21300001,21350000,21323894,790,204,0.6296,33.8968,-0.9635,-1.4778,-0.5637
Z,21350001,21400000,21374359,752,203,2.1728,11.8302,-0.6897,-0.3252,-0.1629
Z,21400001,21450000,21424812,708,218,7.3351,18.0111,-0.4212,-0.4611,-0.2067
Z,21450001,21500000,21464882,237,81,3.954,5.2847,-0.144,-0.17,-0.1029
Z,21500001,21550000,21524147,726,230,4.0983,8.2695,-0.3373,-0.1342,-0.093
Z,21550001,21600000,21573853,694,229,7.3704,6.3704,0.0728,0.0222,0.0144
Z,21600001,21650000,21625356,803,277,5.4259,2.4907,0.3708,0.0527,0.0267
Z,21650001,21700000,21676638,655,234,29.0019,13.1398,0.3764,0.2973,0.1785
Z,21700001,21750000,21724409,864,269,22.218,6.4981,0.5474,0.2467,0.1467
Z,21750001,21800000,21776709,771,219,7.1467,23.3916,-0.532,-0.4779,-0.2644
Z,21800001,21850000,21824313,716,198,4.3549,5.716,-0.1352,-0.0331,-0.0283
Z,21850001,21900000,21875506,831,301,6.8461,24.3391,-0.5609,-0.5113,-0.26
Z,21900001,21950000,21923918,984,328,16.6714,7.0996,0.4027,0.1384,0.1029
Z,21950001,22000000,21973176,926,327,5.6958,32.3503,-0.7006,-0.4964,-0.2886
Z,22000001,22050000,22023304,807,273,4.9151,6.3966,-0.131,-0.0307,-0.0216
Z,22050001,22100000,22076338,732,217,3.5066,7.9537,-0.388,-0.07,-0.0548
Z,22100001,22150000,22124617,812,303,7.0432,6.483,0.0414,0.0097,0.0065
Z,22150001,22200000,22175357,800,298,8.4225,5.6269,0.199,0.0636,0.0377
Z,22200001,22250000,22223296,741,233,17.5451,4.2512,0.6099,0.2096,0.1664
Z,22250001,22300000,22274118,816,264,9.6132,3.8697,0.426,0.0967,0.0768
Z,22300001,22350000,22323798,773,302,15.6678,8.6325,0.2895,0.1185,0.0856
Z,22350001,22400000,22376461,685,233,4.4146,29.1484,-0.7369,-0.8777,-0.419
Z,22400001,22450000,22427917,718,289,7.7302,5.957,0.1295,0.0307,0.0211
Z,22450001,22500000,22473470,888,273,8.8368,10.4829,-0.0852,-0.0268,-0.0184
Z,22500001,22550000,22523411,852,257,5.6584,21.418,-0.582,-0.3117,-0.184
Z,22550001,22600000,22576724,811,264,4.9586,42.7753,-0.7922,-0.818,-0.4485
Z,22600001,22650000,22624572,793,273,3.8569,3.836,0.0027,0.0004,0.0003
Z,22650001,22700000,22675380,704,231,1.4136,16.4599,-0.8418,-0.4081,-0.2441
Z,22700001,22750000,22723737,678,248,10.8799,18.492,-0.2592,-0.1776,-0.1149
Z,22750001,22800000,22775498,824,279,4.0103,7.6885,-0.3144,-0.1887,-0.074
Z,22800001,22850000,22823064,801,235,11.1806,4.3318,0.4415,0.1236,0.1015
Z,22850001,22900000,22873811,650,252,13.2275,7.0615,0.3039,0.1238,0.0843
Z,22900001,22950000,22923950,706,224,7.1903,1.8367,0.5931,0.2337,0.085
Z,22950001,23000000,22975055,614,226,7.2299,7.3804,-0.0103,-0.0056,-0.0028
Z,23000001,23050000,23025876,675,207,6.3277,16.659,-0.4494,-0.3518,-0.21
Z,23050001,23100000,23076048,568,168,7.8299,23.9883,-0.5078,-1.1708,-0.4066
Z,23100001,23150000,23123190,632,245,9.0201,15.1276,-0.2529,-0.2616,-0.1331
Z,23150001,23200000,23173552,810,324,12.9938,3.4568,0.5797,0.1811,0.14
Z,23200001,23250000,23225289,892,306,9.4156,13.9249,-0.1932,-0.1153,-0.0645
Z,23250001,23300000,23274145,803,267,9.1921,8.704,0.0273,0.0117,0.0065
Z,23300001,23350000,23325713,709,211,6.5697,6.8554,-0.0213,-0.012,-0.0051
Z,23350001,23400000,23376208,1063,427,6.2092,20.3706,-0.5328,-0.3237,-0.1357
Z,23400001,23450000,23424519,1011,323,6.7485,11.6304,-0.2656,-0.1065,-0.0523
Z,23450001,23500000,23474220,961,338,9.0463,17.2685,-0.3125,-0.1848,-0.0819
Z,23500001,23550000,23525682,715,275,2.731,5.5087,-0.3371,-0.065,-0.0402
Z,23550001,23600000,23573044,788,223,6.1757,18.928,-0.508,-0.3732,-0.185
Z,23600001,23650000,23627330,852,314,2.2772,27.5159,-0.8471,-0.6559,-0.2625
Z,23650001,23700000,23674651,1020,345,10.0477,28.0844,-0.473,-0.2594,-0.164
Z,23700001,23750000,23725894,996,379,11.2903,3.7021,0.5061,0.0915,0.065
Z,23750001,23800000,23773248,941,323,10.3521,5.3203,0.3211,0.085,0.0453
Z,23800001,23850000,23826596,891,309,21.3452,18.6766,0.0667,0.0449,0.0245
Z,23850001,23900000,23874896,887,373,10.9232,10.2392,0.0323,0.0126,0.0061
Z,23900001,23950000,23925347,871,417,8.8487,7.5163,0.0814,0.0225,0.0118
Z,23950001,24000000,23981615,1015,373,8.8007,9.4942,-0.0379,-0.0124,-0.0073
Z,24000001,24050000,24022089,1061,310,8.2829,13.67,-0.2454,-0.153,-0.063
Z,24050001,24100000,24076620,799,181,11.4948,9.838,0.0777,0.0268,0.0219
Z,24100001,24150000,24125892,951,330,12.9606,19.5394,-0.2024,-0.1272,-0.0697
Z,24150001,24200000,24173015,847,254,12.7176,7.0301,0.288,0.0707,0.052
Z,24200001,24250000,24223799,991,419,14.3228,21.2398,-0.1945,-0.1141,-0.0706
Z,24250001,24300000,24274357,755,290,13.0104,14.8715,-0.0667,-0.0321,-0.0201
Z,24300001,24350000,24325253,864,274,4.5073,5.0421,-0.056,-0.0154,-0.0077
Z,24350001,24400000,24374149,931,354,4.6065,14.0972,-0.5074,-0.1876,-0.0926
Z,24400001,24450000,24426057,839,264,2.4676,2.9954,-0.0966,-0.0168,-0.0114
Z,24450001,24500000,24474459,852,246,3.1474,26.3093,-0.7863,-0.8435,-0.3827
Z,24500001,24550000,24526118,853,310,10.2105,13.6188,-0.143,-0.0569,-0.0449
Z,24550001,24600000,24574755,894,251,17.5348,4.5779,0.5859,0.2372,0.1773
Z,24600001,24650000,24625053,854,325,17.0096,12.9147,0.1368,0.055,0.0457
Z,24650001,24700000,24675195,973,309,7.278,6.6213,0.0473,0.0125,0.0099
Z,24700001,24750000,24724193,905,319,13.3817,18.8065,-0.1685,-0.0694,-0.0528
Z,24750001,24800000,24775550,813,305,10.2374,19.2032,-0.3045,-0.2148,-0.1124
Z,24800001,24850000,24826195,957,371,6.2195,23.1362,-0.5763,-0.419,-0.236
Z,24850001,24900000,24876709,1007,364,10.0075,17.4319,-0.2706,-0.1338,-0.0598
Z,24900001,24950000,24922938,953,288,7.6029,64.1272,-0.788,-1.4935,-0.5244
Z,24950001,25000000,24975943,750,187,0.0,70.2454,-1.0,-41.4754,-0.9571
Z,25000001,25050000,25022460,763,188,7.6427,6.7469,0.0623,0.0212,0.0115
Z,25050001,25100000,25074617,732,292,4.2976,11.8914,-0.4691,-0.1094,-0.0602
Z,25100001,25150000,25124167,752,270,16.3611,5.0069,0.5314,0.1362,0.1164
Z,25150001,25200000,25172129,698,230,2.0154,1.9043,0.0283,0.0021,0.0017
Z,25200001,25250000,25226826,696,261,1.9452,9.3758,-0.6564,-0.174,-0.1087
Z,25250001,25300000,25274279,775,267,0.4167,9.1944,-0.9133,-0.4099,-0.1871
Z,25300001,25350000,25324419,586,213,1.2191,2.5525,-0.3535,-0.0336,-0.0252
Z,25350001,25400000,25375466,660,177,3.1767,6.5517,-0.3469,-0.1625,-0.0534
Z,25400001,25450000,25426692,649,182,1.4622,16.6219,-0.8383,-0.6167,-0.2646
Z,25450001,25500000,25475470,717,193,2.065,29.5313,-0.8693,-0.7873,-0.3585
Z,25500001,25550000,25523428,623,221,0.1636,10.4969,-0.9693,-1.4713,-0.3641
Z,25550001,25600000,25570791,502,250,10.2941,37.2034,-0.5665,-0.7824,-0.4173
Z,25600001,25650000,25604068,45,12,0.9097,2.7172,-0.4984,-0.3556,-0.2577
Z,25650001,25700000,25680931,334,53,5.2919,5.9805,-0.0611,-0.0349,-0.0308
Z,25700001,25750000,25728392,495,132,1.1186,43.2043,-0.9495,-3.8587,-0.7545
Z,25750001,25800000,25775296,664,226,5.3704,48.9676,-0.8023,-1.0072,-0.501
Z,25800001,25850000,25824700,712,275,5.5198,50.0987,-0.8015,-0.7323,-0.4033
