scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,64650001,64700000,64674844,654,218,0.8012,2.985,-0.5768,-0.0525,-0.0365
Z,64700001,64750000,64724017,900,295,6.0871,8.3358,-0.1559,-0.058,-0.0215
Z,64750001,64800000,64775370,993,314,7.6364,5.8718,0.1306,0.0342,0.0178
Z,64800001,64850000,64825575,874,303,4.7945,3.6972,0.1292,0.0343,0.0127
Z,64850001,64900000,64873720,785,296,5.3705,6.4807,-0.0937,-0.0261,-0.0123
Z,64900001,64950000,64924948,717,216,2.3107,9.9129,-0.6219,-0.295,-0.1262
Z,64950001,65000000,64974774,770,394,1.8884,4.6774,-0.4248,-0.1051,-0.0597
Z,65000001,65050000,65022546,658,292,3.6777,6.3151,-0.2639,-0.1617,-0.0522
Z,65050001,65100000,65076566,802,273,1.977,7.5942,-0.5869,1.2674,-0.1557
Z,65100001,65150000,65126108,689,185,12.751,7.8745,0.2364,0.3211,0.1699
Z,65150001,65200000,65174338,644,177,8.3848,1.1081,0.7665,0.3124,0.2211
Z,65200001,65250000,65224918,750,231,4.8155,11.5182,-0.4104,-0.2976,-0.11
Z,65250001,65300000,65274076,819,304,8.5712,14.7402,-0.2646,-0.1401,-0.0795
Z,65300001,65350000,65325181,770,228,6.3524,4.1693,0.2075,0.0494,0.0395
Z,65350001,65400000,65375007,863,297,5.7199,9.2946,-0.2381,-0.109,-0.0511
Z,65400001,65450000,65425799,1003,249,3.1394,1.6826,0.3021,0.0466,0.0209
Z,65450001,65500000,65473013,796,140,2.3788,0.6512,0.5702,0.0735,0.0599
Z,65500001,65550000,65509980,142,6,0.0,0.1786,-1.0,-1.5169,-0.2666
Z,65550001,65600000,65581669,651,198,5.9647,0.1605,0.9476,0.1362,0.1295
Z,65600001,65650000,65625276,906,315,4.3137,11.519,-0.4551,-0.2679,-0.1305
Z,65650001,65700000,65675469,948,357,7.3148,5.8395,0.1122,0.0282,0.018
Z,65700001,65750000,65724872,1024,405,9.7906,9.0333,0.0402,0.0202,0.0079
Z,65750001,65800000,65775032,798,260,4.4398,13.5799,-0.5072,-0.3317,-0.1146
Z,65800001,65850000,65823424,858,265,6.0382,8.3796,-0.1624,-0.0693,-0.0239
Z,65850001,65900000,65876754,713,287,10.6139,4.9637,0.3627,0.1256,0.0717
Z,65900001,65950000,65926263,783,318,5.0878,4.9677,0.0119,0.0036,0.0017
Z,65950001,66000000,65973966,780,255,2.8282,1.7217,0.2432,0.0311,0.017
Z,66000001,66050000,66025119,861,260,5.079,12.2658,-0.4144,-0.1499,-0.0749
Z,66050001,66100000,66075915,738,291,5.5116,5.4694,0.0038,0.0012,0.0006
Z,66100001,66150000,66127661,891,261,5.3125,6.0185,-0.0623,-0.0168,-0.0115
Z,66150001,66200000,66175707,812,293,3.6568,14.3763,-0.5944,-0.2458,-0.1278
Z,66200001,66250000,66225266,919,366,10.0694,10.5949,-0.0254,-0.0063,-0.0046
Z,66250001,66300000,66273979,815,336,18.576,8.1728,0.3889,0.1856,0.1156
Z,66300001,66350000,66319780,617,250,1.8695,2.0795,-0.0532,-0.0078,-0.0045
Z,66350001,66400000,66374122,745,311,3.9506,8.4448,-0.3626,-0.0924,-0.0525
Z,66400001,66450000,66425371,862,223,4.1803,12.3774,-0.4951,-0.5992,-0.1951
Z,66450001,66500000,66475458,777,283,2.6192,10.6823,-0.6062,-0.6805,-0.1431
Z,66500001,66550000,66526090,926,298,4.9841,8.5723,-0.2647,-0.1455,-0.0582
Z,66550001,66600000,66575830,926,358,7.337,10.1248,-0.1596,-0.0738,-0.0376
Z,66600001,66650000,66625265,810,350,9.3688,6.5625,0.1762,0.0773,0.0429
Z,66650001,66700000,66674716,849,284,5.9866,12.025,-0.3353,-0.2181,-0.0627
Z,66700001,66750000,66724767,804,168,7.3488,1.071,0.7456,0.2288,0.1798
Z,66750001,66800000,66775906,780,248,3.4867,8.1765,-0.4021,-0.2028,-0.0908
