scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,1100001,1150000,1125712,957,287,8.972,3.8219,0.4025,0.3782,0.2025
8,1150001,1200000,1173644,1017,196,4.5003,0.6939,0.7328,0.4557,0.322
8,1200001,1250000,1224097,793,218,15.4276,1.4295,0.8304,0.4956,0.429
8,1250001,1300000,1272874,802,276,9.6198,9.0004,0.0333,0.0698,0.0145
8,1300001,1350000,1324990,669,175,8.053,8.5738,-0.0313,-0.0488,-0.0131
8,1350001,1400000,1374795,731,198,5.0648,4.4483,0.0648,0.0863,0.0229
8,1400001,1450000,1422907,816,220,0.3858,0.4062,-0.0258,-0.0043,-0.0036
8,1450001,1500000,1478964,993,249,2.2949,6.4504,-0.4752,2.2019,-0.251
8,1500001,1550000,1524990,1268,239,6.8304,2.0532,0.5377,0.3722,0.1724
8,1550001,1600000,1576338,1702,505,18.6062,4.9498,0.5797,0.3527,0.2054
8,1600001,1650000,1622057,1646,553,25.2198,7.1259,0.5594,0.5219,0.3328
8,1650001,1700000,1677398,1298,395,50.186,5.1549,0.8137,0.8435,0.6244
8,1700001,1750000,1723589,1298,429,13.0597,5.1132,0.4373,0.2714,0.1075
8,1750001,1800000,1777423,1285,584,28.7815,10.125,0.4795,0.3511,0.1488
8,1800001,1850000,1824485,1547,599,22.1499,10.9797,0.3372,0.2861,0.1159
8,1850001,1900000,1873781,1173,447,4.9999,7.9495,-0.2278,-0.2745,-0.0635
8,1900001,1950000,1925428,1098,373,10.6207,6.6487,0.23,0.2363,0.0903
8,1950001,2000000,1972874,1124,398,18.9268,6.8546,0.4683,0.4235,0.2305
8,2000001,2050000,2027018,1054,278,16.4989,4.2503,0.5903,0.4715,0.3003
8,2050001,2100000,2076242,1153,349,7.1852,5.5396,0.1293,0.0932,0.0598
8,2100001,2150000,2125064,992,324,3.8405,2.7764,0.1608,0.1398,0.0918
8,2150001,2200000,2173818,1063,274,10.2984,3.8467,0.4561,0.3029,0.2044
8,2200001,2250000,2224640,973,259,20.0968,2.0312,0.8164,0.4432,0.3852
8,2250001,2300000,2273882,772,223,6.638,5.6685,0.0788,0.0458,0.0354
8,2300001,2350000,2325943,691,183,4.4291,5.2524,-0.085,-0.0833,-0.0445
8,2350001,2400000,2376532,792,251,0.6924,9.1352,-0.8591,-1.082,-0.4259
8,2400001,2450000,2423361,971,300,2.6839,4.5349,-0.2564,-0.0912,-0.065
8,2450001,2500000,2476118,1070,369,11.5941,9.4603,0.1013,0.0921,0.0605
8,2500001,2550000,2525531,1181,354,10.2536,7.4844,0.1561,0.1346,0.0852
8,2550001,2600000,2576383,1383,537,10.2727,8.2774,0.1076,0.0605,0.0387
8,2600001,2650000,2624307,1499,529,14.6757,22.0269,-0.2003,-0.1772,-0.1024
8,2650001,2700000,2675822,1064,373,4.9356,8.3818,-0.2588,-0.1614,-0.0872
8,2700001,2750000,2724669,1519,471,11.4496,10.9315,0.0232,0.016,0.0107
8,2750001,2800000,2774546,1474,563,10.4617,16.6337,-0.2278,-0.2002,-0.0923
