scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,9900001,9950000,9925296,643,186,12.5602,2.9803,0.6164,0.4909,0.2728
Z,9950001,10000000,9976635,728,289,15.6228,8.553,0.2924,0.1208,0.1028
Z,10000001,10050000,10021929,871,258,16.2601,5.7642,0.4766,0.302,0.2567
Z,10050001,10100000,10073780,898,290,26.2224,6.5056,0.6024,0.4507,0.365
Z,10100001,10150000,10123283,738,284,10.6708,6.5082,0.2423,0.0976,0.0821
Z,10150001,10200000,10176134,613,190,4.1391,3.5288,0.0796,0.0149,0.0137
Z,10200001,10250000,10224636,712,249,2.8612,15.4751,-0.6879,-0.2513,-0.1834
Z,10250001,10300000,10276311,683,248,3.0275,2.9692,0.0097,0.0009,0.0008
Z,10300001,10350000,10325047,726,284,17.2554,6.7339,0.4386,0.1499,0.1406
Z,10350001,10400000,10375129,671,229,8.3662,3.484,0.412,0.1287,0.1198
Z,10400001,10450000,10424131,746,210,34.3476,3.5457,0.8129,0.6293,0.5767
Z,10450001,10500000,10475363,738,179,26.2896,3.9594,0.7382,0.4016,0.3813
Z,10500001,10550000,10525042,699,212,12.0432,7.1655,0.2539,0.0795,0.0706
Z,10550001,10600000,10574627,890,251,21.0471,15.6204,0.148,0.086,0.071
Z,10600001,10650000,10625305,675,234,17.444,8.9936,0.3196,0.2022,0.1583
Z,10650001,10700000,10675517,683,195,1.4163,16.8845,-0.8452,-0.4396,-0.2811
Z,10700001,10750000,10723258,614,162,3.8326,8.2758,-0.367,-0.1294,-0.0968
Z,10750001,10800000,10776209,736,197,0.6308,0.9731,-0.2134,-0.0327,-0.0184
Z,10800001,10850000,10825767,628,233,4.223,43.9518,-0.8247,-1.2073,-0.5233
Z,10850001,10900000,10875313,622,167,0.7546,15.6088,-0.9078,-0.5573,-0.3286
Z,10900001,10950000,10923674,715,219,0.2536,6.8566,-0.9287,-0.319,-0.1875
Z,10950001,11000000,10971524,774,282,0.9648,17.9765,-0.8981,-0.3213,-0.2214
Z,11000001,11050000,11024280,904,291,20.8537,2.2424,0.8058,0.507,0.3774
Z,11050001,11100000,11076438,995,267,12.2369,3.814,0.5248,0.1463,0.1047
Z,11100001,11150000,11122462,735,235,8.5625,10.8596,-0.1183,-0.0263,-0.019
Z,11150001,11200000,11176507,617,166,0.0,0.9762,-1.0,-0.0262,-0.0179
Z,11200001,11250000,11226468,676,164,44.9385,0.0547,0.9976,0.9057,0.7893
Z,11250001,11300000,11273341,805,205,15.2513,1.8117,0.7876,0.7052,0.4116
Z,11300001,11350000,11325454,548,123,35.6763,3.5542,0.8188,0.598,0.5878
Z,11350001,11400000,11373147,548,95,10.9077,1.2177,0.7992,0.6166,0.5269
Z,11400001,11450000,11426207,597,122,19.3674,1.8059,0.8294,0.6578,0.5365
Z,11450001,11500000,11476040,741,181,0.6667,0.1111,0.7143,1.1379,0.0227
Z,11500001,11550000,11521728,734,157,0.144,0.8437,-0.7085,-0.0429,-0.0149
Z,11550001,11600000,11569146,483,89,1.4444,1.1111,0.1304,0.011,0.0109
Z,11600001,11650000,11625497,673,171,0.0,0.0,nan,0.0,0.0
Z,11650001,11700000,11674951,626,161,0.4815,1.537,-0.5229,-0.0863,-0.057
Z,11700001,11750000,11724437,690,169,4.4009,3.9745,0.0509,0.013,0.0119
Z,11750001,11800000,11775255,549,131,3.159,1.3218,0.41,0.0511,0.043
Z,11800001,11850000,11825679,655,109,7.3458,1.2529,0.7086,0.3451,0.2564
Z,11850001,11900000,11875553,604,128,6.1343,0.0,1.0,0.6758,0.6424
Z,11900001,11950000,11926935,773,219,18.7623,2.9052,0.7318,0.6281,0.481
Z,11950001,12000000,11976407,711,191,8.689,8.0736,0.0367,0.0224,0.0182
Z,12000001,12050000,12027305,576,145,1.039,7.5154,-0.7571,-0.434,-0.2864
Z,12050001,12100000,12074716,756,239,8.3179,3.2256,0.4411,0.2306,0.2037
Z,12100001,12150000,12126228,776,274,8.6316,5.2487,0.2437,0.1302,0.1002
Z,12150001,12200000,12174124,700,265,4.8061,9.0592,-0.3067,-0.1446,-0.101
Z,12200001,12250000,12224245,777,262,0.6996,1.1483,-0.2428,-0.0101,-0.0096
Z,12250001,12300000,12275276,769,298,1.7607,9.1205,-0.6764,-0.1424,-0.1156
Z,12300001,12350000,12325877,707,269,1.3706,3.177,-0.3972,-0.0501,-0.0414
Z,12350001,12400000,12373764,579,153,14.1849,4.7355,0.4994,0.2624,0.2366
Z,12400001,12450000,12426505,695,117,1.4488,0.551,0.4489,0.2108,0.1695
Z,12450001,12500000,12476704,700,285,0.0,0.1389,-1.0,-0.032,-0.0162
Z,12500001,12550000,12524911,697,322,2.3112,2.6268,-0.0639,-0.0227,-0.0176
Z,12550001,12600000,12575206,572,165,0.8333,3.1667,-0.5833,-0.2083,-0.143
Z,12600001,12650000,12625577,582,183,1.339,4.5026,-0.5416,-0.1282,-0.0976
Z,12650001,12700000,12672437,566,221,1.1437,3.8022,-0.5375,-0.2142,-0.1462
Z,12700001,12750000,12723776,592,247,6.6319,1.7695,0.5788,0.4229,0.3073
Z,12750001,12800000,12777379,538,204,0.0764,4.2513,-0.9647,-0.6352,-0.3165
Z,12800001,12850000,12824881,748,246,0.4276,3.1935,-0.7638,-0.2723,-0.1563
Z,12850001,12900000,12875929,839,321,18.7096,5.2923,0.559,0.3335,0.2835
Z,12900001,12950000,12924762,782,289,16.2678,2.0905,0.7723,0.5043,0.3091
Z,12950001,13000000,12975830,727,220,7.9946,3.5966,0.3794,0.1639,0.137
Z,13000001,13050000,13027051,788,264,8.8284,3.7899,0.3993,0.147,0.1312
Z,13050001,13100000,13075145,729,223,4.1872,6.1756,-0.1919,-0.0663,-0.047
Z,13100001,13150000,13124023,657,243,2.1208,8.3434,-0.5947,-0.2511,-0.1245
Z,13150001,13200000,13175897,700,221,7.561,8.1032,-0.0346,-0.0253,-0.0158
Z,13200001,13250000,13227174,892,291,5.3081,1.2183,0.6266,0.2327,0.0986
Z,13250001,13300000,13275130,998,349,8.7944,11.5785,-0.1367,-0.1168,-0.0499
Z,13300001,13350000,13324540,820,256,38.3144,11.44,0.5401,0.4962,0.3641
Z,13350001,13400000,13375630,716,296,46.6287,3.9725,0.843,0.6542,0.5992
Z,13400001,13450000,13422872,648,248,17.408,5.5877,0.514,0.3758,0.2573
Z,13450001,13500000,13474755,622,209,31.348,2.4448,0.8553,0.6947,0.5745
Z,13500001,13550000,13524596,782,279,6.71,9.4335,-0.1687,-0.0908,-0.0544
Z,13550001,13600000,13575859,740,298,6.3529,8.9297,-0.1686,-0.0585,-0.0463
Z,13600001,13650000,13628407,895,370,6.6015,12.7155,-0.3165,-0.1922,-0.1205
Z,13650001,13700000,13676901,847,307,11.8419,17.5004,-0.1928,-0.1687,-0.0892
Z,13700001,13750000,13722394,681,173,6.754,9.4865,-0.1683,-0.201,-0.0625
Z,13750001,13800000,13774756,727,190,5.0684,5.8305,-0.0699,-0.0555,-0.0192
Z,13800001,13850000,13823661,600,122,4.7335,13.884,-0.4915,-0.8001,-0.3583
Z,13850001,13900000,13872189,479,107,7.6838,3.9071,0.3258,0.2878,0.221
Z,13900001,13950000,13927386,492,116,4.2155,2.2393,0.3062,0.2965,0.2441
Z,13950001,14000000,13975917,517,226,10.2746,11.1537,-0.041,-0.0869,-0.0632
Z,14000001,14050000,14025765,433,75,2.3981,11.3843,-0.652,-0.6984,-0.3938
Z,14050001,14100000,14077024,370,53,0.0,0.0,nan,0.0,0.0
Z,14100001,14150000,14125742,457,130,0.7986,19.2639,-0.9204,-0.9742,-0.4872
Z,14150001,14200000,14176171,666,82,0.25,8.2667,-0.9413,-0.4207,-0.2843
Z,14200001,14250000,14226198,638,109,0.2002,0.0475,0.6168,0.0051,0.0051
Z,14250001,14300000,14273855,783,270,6.0761,0.7418,0.7824,0.228,0.2024
Z,14300001,14350000,14326024,762,225,31.3046,2.8099,0.8353,0.6501,0.6258
Z,14350001,14400000,14374316,762,133,13.2465,1.7647,0.7649,0.4561,0.4254
Z,14400001,14450000,14424152,526,134,1.1968,0.4923,0.4171,0.0573,0.0494
Z,14450001,14500000,14475069,722,112,0.1317,0.4065,-0.5106,-0.2742,-0.0902
Z,14500001,14550000,14523401,650,171,4.2918,8.3377,-0.3204,-0.1661,-0.1129
Z,14550001,14600000,14575505,468,152,6.0386,11.6007,-0.3153,-0.3178,-0.1996
Z,14600001,14650000,14626404,652,185,3.56,10.9216,-0.5083,-0.4313,-0.1755
Z,14650001,14700000,14672895,679,192,0.7242,10.7175,-0.8734,-0.7069,-0.2562
Z,14700001,14750000,14725896,674,152,1.0094,1.3738,-0.1529,-0.0298,-0.02
Z,14750001,14800000,14775768,770,253,0.2189,2.9837,-0.8633,-0.1932,-0.1343
Z,14800001,14850000,14824453,762,288,17.1903,14.3678,0.0894,0.0991,0.051
Z,14850001,14900000,14876584,624,199,5.0252,5.2429,-0.0212,-0.0174,-0.0083
Z,14900001,14950000,14921872,560,237,19.1463,7.5376,0.435,0.3029,0.1989
Z,14950001,15000000,14974330,460,180,19.482,4.3062,0.638,0.6016,0.489
Z,15000001,15050000,15027026,306,71,9.5185,2.2963,0.6113,0.5775,0.4999
Z,15050001,15100000,15076089,295,116,8.708,1.5085,0.7047,0.2561,0.2066
Z,15100001,15150000,15124503,295,98,0.358,0.679,-0.3095,-0.0102,-0.0093
Z,15150001,15200000,15176975,439,171,1.8253,4.6823,-0.439,-0.093,-0.0723
Z,15200001,15250000,15225175,371,109,3.0197,3.8844,-0.1252,-0.0332,-0.026
Z,15250001,15300000,15276026,313,149,1.249,3.2876,-0.4494,-0.0823,-0.063
Z,15300001,15350000,15325068,353,178,8.5779,11.1528,-0.1305,-0.1165,-0.0665
Z,15350001,15400000,15373733,306,117,0.0231,1.0805,-0.9581,-0.1486,-0.0645
Z,15400001,15450000,15425201,376,125,0.0,0.0154,-1.0,-0.002,-0.0011
Z,15450001,15500000,15475451,349,117,6.3856,2.6094,0.4198,0.4874,0.1731
Z,15500001,15550000,15523299,336,147,7.6698,1.8422,0.6127,-16.8315,0.1762
Z,15550001,15600000,15573774,299,80,9.995,0.6546,0.8771,0.7664,0.5809
Z,15600001,15650000,15626287,320,95,10.4306,0.7996,0.8576,0.7502,0.5764
Z,15650001,15700000,15676479,351,113,16.2397,1.2656,0.8554,0.7513,0.6037
Z,15700001,15750000,15726444,447,128,0.0463,4.6505,-0.9803,-0.2226,-0.1514
Z,15750001,15800000,15774034,369,106,0.0,0.4537,-1.0,-0.0548,-0.0267
Z,15800001,15850000,15828237,422,95,2.4583,1.1925,0.3467,0.1238,0.067
Z,15850001,15900000,15875611,754,306,11.637,5.3075,0.3735,0.1004,0.0723
Z,15900001,15950000,15924204,490,222,3.3632,2.1162,0.2276,0.0332,0.0297
Z,15950001,16000000,15977122,504,171,1.2822,2.7462,-0.3634,-0.0428,-0.0401
Z,16000001,16050000,16022479,484,107,2.428,2.2359,0.0412,0.0111,0.0107
Z,16050001,16100000,16074922,443,152,6.1072,3.2316,0.3079,0.2976,0.1844
Z,16100001,16150000,16124518,379,112,6.5854,2.9802,0.3769,0.1104,0.1047
Z,16150001,16200000,16175358,518,161,4.8549,6.8117,-0.1677,-0.0677,-0.0415
Z,16200001,16250000,16223243,450,92,0.0066,3.21,-0.9959,-0.2749,-0.0821
Z,16250001,16300000,16276132,366,80,3.134,0.0659,0.9588,0.1454,0.1447
Z,16300001,16350000,16324296,497,170,1.7906,0.2335,0.7693,0.061,0.0603
Z,16350001,16400000,16375811,736,189,2.9722,0.7238,0.6084,0.0988,0.0932
Z,16400001,16450000,16424922,724,250,7.3535,5.0743,0.1834,0.0943,0.0652
Z,16450001,16500000,16475904,803,283,6.7746,5.3372,0.1187,0.0577,0.0342
Z,16500001,16550000,16524502,710,278,13.448,7.2413,0.3,0.2208,0.1348
Z,16550001,16600000,16577659,729,198,3.4464,11.7087,-0.5452,-0.2345,-0.1579
Z,16600001,16650000,16625817,777,194,15.5521,7.0159,0.3782,0.3258,0.2282
Z,16650001,16700000,16674970,749,234,12.8345,18.9459,-0.1923,-0.2346,-0.1064
Z,16700001,16750000,16722395,648,218,5.1979,6.5229,-0.113,-0.1062,-0.0265
Z,16750001,16800000,16774984,735,193,9.5285,8.9232,0.0328,0.0254,0.0197
Z,16800001,16850000,16822992,715,332,6.9181,5.756,0.0917,0.0219,0.0184
Z,16850001,16900000,16874586,742,254,1.2355,4.9607,-0.6012,-0.2334,-0.1374
Z,16900001,16950000,16926608,870,221,14.6973,1.3146,0.8358,0.4516,0.3946
Z,16950001,17000000,16972764,792,227,41.588,1.8281,0.9158,0.6923,0.6753
Z,17000001,17050000,17025460,583,160,23.8544,3.5404,0.7415,0.3629,0.345
Z,17050001,17100000,17074377,704,184,5.0042,0.1948,0.9251,0.1309,0.1271
Z,17100001,17150000,17129267,789,168,6.2933,1.193,0.6813,0.2215,0.2019
Z,17150001,17200000,17172610,773,176,22.776,1.5498,0.8726,0.3906,0.3404
Z,17200001,17250000,17224967,639,157,17.427,2.3533,0.7621,0.4687,0.4399
Z,17250001,17300000,17273674,766,192,5.0342,2.4808,0.3398,0.077,0.0723
Z,17300001,17350000,17325113,652,189,10.0976,1.665,0.7169,0.2501,0.2411
Z,17350001,17400000,17374165,835,265,17.5486,1.286,0.8634,0.3195,0.301
Z,17400001,17450000,17424691,687,206,25.4853,0.5992,0.9541,0.662,0.6352
Z,17450001,17500000,17477219,730,305,13.8337,9.3664,0.1926,0.1956,0.138
Z,17500001,17550000,17520609,1004,274,8.2548,33.8671,-0.6081,-2.2933,-0.4468
Z,17550001,17600000,17575556,904,299,8.1908,20.1376,-0.4217,-0.3765,-0.1761
Z,17600001,17650000,17625344,836,301,9.4602,4.1605,0.3891,0.1622,0.1014
Z,17650001,17700000,17675298,808,261,6.5401,3.3691,0.32,0.1336,0.074
Z,17700001,17750000,17724385,682,235,8.2571,3.0498,0.4605,0.1615,0.1126
Z,17750001,17800000,17775207,683,273,3.5732,6.0441,-0.2569,-0.1019,-0.0526
Z,17800001,17850000,17824891,722,215,3.8621,5.2321,-0.1507,-0.127,-0.0539
Z,17850001,17900000,17875731,642,225,7.0957,6.636,0.0335,0.0293,0.0168
Z,17900001,17950000,17925323,710,319,7.9341,7.6273,0.0197,0.0108,0.008
Z,17950001,18000000,17975223,711,313,4.6482,4.7326,-0.009,-0.0034,-0.0025
Z,18000001,18050000,18023163,724,273,4.4981,9.1649,-0.3416,-0.1494,-0.1054
Z,18050001,18100000,18077460,691,268,23.1154,5.5249,0.6142,0.537,0.4119
Z,18100001,18150000,18123968,831,329,8.1392,9.4806,-0.0761,-0.0443,-0.0296
Z,18150001,18200000,18175065,607,217,7.9791,3.8877,0.3448,0.1784,0.1188
Z,18200001,18250000,18226505,716,250,7.8777,7.7202,0.0101,0.0048,0.0038
Z,18250001,18300000,18274743,474,168,6.0699,5.5453,0.0452,0.0197,0.0139
Z,18300001,18350000,18326759,417,112,3.3904,10.0282,-0.4947,-0.2331,-0.1731
Z,18350001,18400000,18374993,517,123,24.7616,8.3727,0.4946,0.3631,0.3187
Z,18400001,18450000,18423848,489,160,18.5897,7.0679,0.4491,0.1969,0.1738
Z,18450001,18500000,18473358,426,93,0.1259,2.7674,-0.913,-0.1077,-0.0871
Z,18500001,18550000,18528808,463,94,0.0185,0.0,1.0,0.0016,0.0014
Z,18550001,18600000,18576839,589,206,6.3302,5.5972,0.0615,0.0226,0.0195
Z,18600001,18650000,18624558,448,106,0.6512,0.7438,-0.0664,-0.0077,-0.0063
Z,18650001,18700000,18675539,403,157,8.2126,8.5648,-0.021,-0.0178,-0.0129
Z,18700001,18750000,18724623,388,119,5.6699,17.6602,-0.5139,-0.617,-0.3643
Z,18750001,18800000,18775384,464,189,4.0979,10.8781,-0.4527,-0.2215,-0.1556
Z,18800001,18850000,18823368,637,217,12.9478,13.2446,-0.0113,-0.0057,-0.0049
Z,18850001,18900000,18877117,679,226,16.1424,9.2824,0.2698,0.2466,0.2115
Z,18900001,18950000,18925708,734,242,31.6658,3.6881,0.7914,0.5408,0.4993
Z,18950001,19000000,18975654,675,118,10.7054,0.0,1.0,0.8975,0.7532
Z,19000001,19050000,19024512,755,212,18.6808,2.2752,0.7829,0.6562,0.5204
Z,19050001,19100000,19073211,741,236,26.0287,5.4645,0.653,0.4062,0.3631
Z,19100001,19150000,19125342,803,272,20.1608,6.1802,0.5308,0.2709,0.2347
Z,19150001,19200000,19175161,737,209,11.777,4.3002,0.4651,0.2269,0.1867
Z,19200001,19250000,19224347,781,203,6.2416,6.6974,-0.0352,-0.0194,-0.0122
Z,19250001,19300000,19274894,826,188,10.6947,4.9038,0.3712,0.1317,0.1085
Z,19300001,19350000,19325341,885,182,13.264,3.744,0.5597,0.2828,0.2146
Z,19350001,19400000,19374691,884,217,6.0602,0.9144,0.7378,0.2636,0.1617
Z,19400001,19450000,19423651,687,142,0.1245,0.68,-0.6905,-0.0696,-0.0336
Z,19450001,19500000,19474736,665,226,28.5447,14.5134,0.3259,0.2144,0.1862
Z,19500001,19550000,19525024,664,276,13.1453,4.4858,0.4911,0.1696,0.1385
Z,19550001,19600000,19575945,715,180,18.2181,6.9789,0.4461,0.2746,0.2391
Z,19600001,19650000,19624260,649,272,12.8749,10.6643,0.0939,0.0817,0.0489
Z,19650001,19700000,19675966,601,249,12.1036,9.5211,0.1194,0.1112,0.0618
Z,19700001,19750000,19727646,743,272,13.9254,9.4494,0.1915,0.1582,0.1191
Z,19750001,19800000,19773756,673,189,10.4424,6.289,0.2482,0.3704,0.1783
Z,19800001,19850000,19823902,859,336,19.4447,12.3737,0.2222,0.227,0.1664
Z,19850001,19900000,19875753,678,290,16.4465,12.5567,0.1341,0.1119,0.0866
Z,19900001,19950000,19922578,721,184,16.8833,6.7591,0.4282,0.3681,0.3021
Z,19950001,20000000,19975498,705,226,18.141,3.8798,0.6476,0.3785,0.3279
Z,20000001,20050000,20025807,871,291,12.1663,1.584,0.7696,0.3539,0.2296
Z,20050001,20100000,20072349,558,94,1.9277,0.7564,0.4364,0.0633,0.0509
Z,20100001,20150000,20126330,608,126,3.4946,3.6852,-0.0265,-0.0081,-0.007
Z,20150001,20200000,20172534,699,255,36.9171,4.5971,0.7785,0.5071,0.4469
Z,20200001,20250000,20224583,544,136,24.8839,2.3783,0.8255,0.7461,0.718
Z,20250001,20300000,20272962,469,148,3.0088,0.7319,0.6087,0.2745,0.1692
Z,20300001,20350000,20328271,563,153,18.4362,3.6342,0.6707,0.7731,0.6453
Z,20350001,20400000,20375434,605,181,20.2215,2.0505,0.8159,0.8836,0.6872
Z,20400001,20450000,20422561,487,139,7.2078,1.6897,0.6202,0.8411,0.317
Z,20450001,20500000,20476618,554,161,13.5634,3.6481,0.5761,0.8836,0.3289
Z,20500001,20550000,20528230,555,154,31.8355,6.5049,0.6607,0.9327,0.5995
Z,20550001,20600000,20574263,759,176,11.4559,9.4505,0.0959,0.5179,0.1087
Z,20600001,20650000,20625262,767,209,32.34,4.7575,0.7435,0.8944,0.7269
Z,20650001,20700000,20674083,854,353,24.4954,8.1495,0.5007,0.2686,0.2256
Z,20700001,20750000,20723982,717,281,10.6384,1.7783,0.7136,0.2943,0.2255
Z,20750001,20800000,20775044,638,250,15.6513,2.1788,0.7556,0.4215,0.3503
Z,20800001,20850000,20826345,672,235,6.6673,2.0736,0.5255,0.1608,0.1179
Z,20850001,20900000,20873784,608,284,4.0331,4.5466,-0.0599,-0.0157,-0.0122
Z,20900001,20950000,20928080,586,239,2.8132,1.8777,0.1994,0.0188,0.0157
Z,20950001,21000000,20975747,844,250,9.6329,4.419,0.371,0.2051,0.1271
Z,21000001,21050000,21024025,925,217,24.9333,1.4347,0.8912,0.8742,0.5114
Z,21050001,21100000,21075261,783,229,9.894,9.5324,0.0186,0.0109,0.0073
Z,21100001,21150000,21124551,739,270,22.6855,11.6152,0.3227,0.4307,0.2612
Z,21150001,21200000,21176259,725,220,22.8955,2.7074,0.7885,0.7677,0.5766
Z,21200001,21250000,21223829,749,207,13.6839,7.9529,0.2649,0.2979,0.2311
Z,21250001,21300000,21275314,693,197,15.7517,4.4452,0.5598,0.53,0.4917
Z,21300001,21350000,21323894,790,206,23.5956,4.8923,0.6565,0.5783,0.4541
Z,21350001,21400000,21374359,752,203,12.1728,9.4954,0.1236,0.103,0.0615
Z,21400001,21450000,21424812,708,218,16.6217,2.8598,0.7064,0.5296,0.4268
Z,21450001,21500000,21464882,237,83,4.809,2.6873,0.283,0.5221,0.3562
Z,21500001,21550000,21524147,726,231,10.3726,7.1503,0.1839,0.1711,0.1021
Z,21550001,21600000,21573853,694,234,9.2071,9.5899,-0.0204,-0.0114,-0.0076
Z,21600001,21650000,21625356,803,287,16.2387,13.7193,0.0841,0.044,0.035
Z,21650001,21700000,21676638,655,257,13.6115,3.9172,0.5531,0.221,0.1922
Z,21700001,21750000,21724409,864,303,8.403,6.4212,0.1337,0.0495,0.0262
Z,21750001,21800000,21776709,771,262,18.7864,7.3835,0.4357,0.3629,0.2613
Z,21800001,21850000,21824313,716,229,6.057,3.3345,0.2899,0.1971,0.1448
Z,21850001,21900000,21875506,831,302,25.5528,6.1742,0.6108,0.4811,0.3417
Z,21900001,21950000,21923918,984,338,14.5694,12.7969,0.0648,0.0618,0.0428
Z,21950001,22000000,21973176,926,333,24.633,7.1158,0.5517,0.5364,0.4191
Z,22000001,22050000,22023304,807,279,13.0424,9.5497,0.1546,0.1244,0.088
Z,22050001,22100000,22076338,732,218,5.7423,2.2909,0.4296,0.0905,0.0806
Z,22100001,22150000,22124617,812,302,10.8828,8.6667,0.1134,0.0701,0.0596
Z,22150001,22200000,22175357,800,300,12.7836,9.2822,0.1587,0.1039,0.0851
Z,22200001,22250000,22223296,741,242,8.3631,5.0825,0.244,0.1528,0.114
Z,22250001,22300000,22274118,816,263,12.7703,3.0272,0.6167,0.4176,0.282
Z,22300001,22350000,22323798,773,304,7.4737,6.5415,0.0665,0.0172,0.0138
Z,22350001,22400000,22376461,685,235,17.1216,10.4281,0.243,0.239,0.1731
Z,22400001,22450000,22427917,718,295,7.6064,3.1263,0.4174,0.0919,0.086
Z,22450001,22500000,22473470,888,274,5.353,4.1202,0.1301,0.0354,0.0307
Z,22500001,22550000,22523411,852,258,9.3953,8.4039,0.0557,0.028,0.0226
Z,22550001,22600000,22576724,811,269,24.1188,13.278,0.2899,0.4255,0.2367
Z,22600001,22650000,22624572,793,270,15.3111,13.5034,0.0627,0.0674,0.0358
Z,22650001,22700000,22675380,704,232,22.6245,8.6283,0.4478,0.3784,0.2835
Z,22700001,22750000,22723737,678,238,16.1479,2.0255,0.7771,0.2667,0.2015
Z,22750001,22800000,22775498,824,263,4.1718,15.8859,-0.584,-0.2548,-0.1692
Z,22800001,22850000,22823064,801,234,4.2505,6.3591,-0.1987,-0.0405,-0.0332
Z,22850001,22900000,22873811,650,233,3.0633,7.4074,-0.4149,-0.0582,-0.05
Z,22900001,22950000,22923950,706,200,2.4781,8.6355,-0.554,-0.1316,-0.0999
Z,22950001,23000000,22975055,614,220,10.6283,5.4983,0.3181,0.1332,0.1038
Z,23000001,23050000,23025876,675,216,15.1841,5.4185,0.474,0.3042,0.2223
Z,23050001,23100000,23076048,568,191,17.9833,20.8238,-0.0732,-0.0811,-0.0454
Z,23100001,23150000,23123190,632,240,11.9581,5.751,0.3505,0.1089,0.0903
Z,23150001,23200000,23173552,810,306,3.0177,5.9289,-0.3254,-0.0552,-0.0418
Z,23200001,23250000,23225289,892,299,17.4385,7.1307,0.4195,0.1872,0.1315
Z,23250001,23300000,23274145,803,254,18.7444,2.2647,0.7844,0.3093,0.2397
Z,23300001,23350000,23325713,709,171,26.19,3.0473,0.7915,0.57,0.4057
Z,23350001,23400000,23376208,1063,406,16.6542,12.2331,0.153,0.0435,0.0327
Z,23400001,23450000,23424519,1011,321,27.8057,2.83,0.8152,0.3732,0.2857
Z,23450001,23500000,23474220,961,340,26.7468,8.5448,0.5158,0.2276,0.1807
Z,23500001,23550000,23525682,715,267,14.4235,4.8236,0.4988,0.326,0.2024
Z,23550001,23600000,23573044,788,216,22.6381,2.0216,0.836,0.4428,0.3124
Z,23600001,23650000,23627330,852,310,22.7388,22.3765,0.008,0.0041,0.0028
Z,23650001,23700000,23674651,1020,361,15.4147,6.8807,0.3828,0.1637,0.1026
Z,23700001,23750000,23725894,996,382,27.6224,3.6111,0.7688,0.7316,0.3889
Z,23750001,23800000,23773248,941,329,17.6953,13.1173,0.1486,0.0883,0.0583
Z,23800001,23850000,23826596,891,325,19.6274,8.7643,0.3826,0.188,0.1162
Z,23850001,23900000,23874896,887,409,10.044,5.7709,0.2702,0.0548,0.0466
Z,23900001,23950000,23925347,871,424,14.1238,7.7233,0.293,0.0984,0.0796
Z,23950001,24000000,23981615,1015,414,8.4708,12.4633,-0.1907,-0.0967,-0.0605
Z,24000001,24050000,24022089,1061,343,6.3046,24.3126,-0.5882,-0.2511,-0.1728
Z,24050001,24100000,24076620,799,165,11.7653,1.6103,0.7592,0.4754,0.3367
Z,24100001,24150000,24125892,951,346,22.002,13.6071,0.2358,0.1519,0.1002
Z,24150001,24200000,24173015,847,247,19.4299,3.6753,0.6819,0.446,0.3435
Z,24200001,24250000,24223799,991,433,12.3689,11.7158,0.0271,0.0128,0.0099
Z,24250001,24300000,24274357,755,295,13.1608,5.8512,0.3845,0.1744,0.1292
Z,24300001,24350000,24325253,864,281,12.7358,10.3063,0.1054,0.0497,0.0375
Z,24350001,24400000,24374149,931,369,16.7771,11.1741,0.2005,0.0991,0.0741
Z,24400001,24450000,24426057,839,292,2.6754,7.0851,-0.4518,-0.1904,-0.1161
Z,24450001,24500000,24474459,852,251,25.0869,8.8879,0.4768,0.4131,0.3197
Z,24500001,24550000,24526118,853,337,8.1939,13.5766,-0.2473,-0.2325,-0.0921
Z,24550001,24600000,24574755,894,252,4.6836,8.6672,-0.2984,-0.0767,-0.0606
Z,24600001,24650000,24625053,854,325,12.8618,4.005,0.5251,0.1229,0.1065
Z,24650001,24700000,24675195,973,298,5.5503,7.4748,-0.1478,-0.0501,-0.0292
Z,24700001,24750000,24724193,905,330,20.7951,5.3609,0.5901,0.2817,0.2003
Z,24750001,24800000,24775550,813,316,13.079,8.2109,0.2287,0.1028,0.0854
Z,24800001,24850000,24826195,957,379,22.7957,5.5032,0.6111,0.3323,0.2582
Z,24850001,24900000,24876709,1007,348,55.9713,2.9945,0.8984,0.7335,0.5773
Z,24900001,24950000,24922938,953,316,15.735,11.5633,0.1528,0.0351,0.031
Z,24950001,25000000,24975943,750,191,71.8306,0.0139,0.9996,0.9795,0.9514
Z,25000001,25050000,25022460,763,189,6.7963,7.4198,-0.0439,-0.0094,-0.0082
Z,25050001,25100000,25074617,732,293,12.1174,23.4064,-0.3178,-0.1064,-0.0777
Z,25100001,25150000,25124167,752,271,5.0284,8.256,-0.243,-0.0685,-0.0363
Z,25150001,25200000,25172129,698,230,1.9043,20.736,-0.8318,-0.3396,-0.2349
Z,25200001,25250000,25226826,696,261,9.3758,13.8173,-0.1915,-0.0744,-0.0552
Z,25250001,25300000,25274279,775,268,9.0069,9.8503,-0.0447,-0.0191,-0.0152
Z,25300001,25350000,25324419,586,214,2.5941,2.1979,0.0827,0.0079,0.0074
Z,25350001,25400000,25375466,660,179,6.5183,10.7528,-0.2452,-0.0698,-0.0586
Z,25400001,25450000,25426692,649,182,16.4095,2.2975,0.7544,0.2596,0.2462
Z,25450001,25500000,25475470,717,192,28.2867,2.5106,0.837,0.3573,0.3434
Z,25500001,25550000,25523428,623,221,10.5247,0.4622,0.9159,0.3764,0.3491
Z,25550001,25600000,25570791,502,241,36.2871,0.9804,0.9474,0.5955,0.5747
